z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0083125,0.37928771293641594,0.0,300.0000015338089,1.1225124249150618,4.771741063432558e-06,1.5851544407347062e-24,1.184630558162577e-14,0.1901131700651422,6.95171632786566e-18,2.027285427247591e-10,1.4801641834293771e-13,7.97280749048144e-14,-2.8702070400898087e-52,-4.4677005363369504e-45,-7.009423159439242e-29,-3.7609799096128264e-30,1.723692501186182e-14,0.09505655897863319,1.2076679698736087e-11,1.0377465789773043e-13,1.7421635715543656e-28,1.713715309840672e-14,-8.356483622634711e-30,4.872731481828155e-22,2.030154587329203e-15,2.4389812974363495e-43,8.288254026978172e-16,1.160444125536845e-33,5.064628545270442e-15,-2.3589136562572393e-22,3.8663156411537265e-15,5.048751156315711e-30,3.842162102289196e-17,1.11632014684686e-17,3.5774104641196195e-17,7.549141571590982e-26,1.770584839748669e-15,4.8472915792406675e-17,1.7782860391649999e-34,2.0208345618770544e-15,6.595397915766872e-17,1.2649781920521744e-17,5.082788262632196e-16,1.0375216799323868e-39,-4.0762647439475764e-16,2.7825244154675566e-16,-1.3803734912978182e-45,1.4843503972101523e-19,2.7508737875788175e-21,7.373814119141837e-17,-6.109521635268808e-17,0.7148254989999616,8.010764279750366e-100,3.431250721959783e-16,2.1277462995846414e-18,7.106924763720763e-27,6.727293307529418e-20
0.008875000000000001,0.3792919933780815,0.0,300.00001562636925,1.122499756975433,1.6923337279035386e-05,4.625447462274797e-23,4.034485819091625e-14,0.19011088202128035,2.3733448101430612e-17,2.0518190058128374e-09,1.5965075241556588e-12,8.722151300992337e-13,-8.881631566604039e-52,1.333281307127975e-44,1.3361771338975432e-28,2.790148874147502e-30,1.6020464281649588e-13,0.09505534784620033,1.324854708622277e-10,1.4707729287234435e-12,2.1075661537992724e-27,2.469254845283319e-13,-1.714750370800809e-30,8.66653495797677e-20,3.223687846579275e-14,8.101177322495853e-42,1.0931016727113811e-14,1.0909347885143303e-32,6.14760526610239e-14,-3.5274792219664467e-22,5.658262611675029e-14,1.6741300283734952e-28,4.303997765104042e-16,1.1376753021690181e-17,2.3072485784647886e-17,1.6629640059952265e-24,1.2536001857030344e-14,5.865401137749112e-16,5.188965337689828e-33,7.848257638502602e-15,2.2276473851517543e-15,1.471302375933162e-17,5.297016929355547e-16,1.8685013912479158e-39,-3.0034903661594455e-16,2.7839454666464397e-16,-5.766434081518543e-45,2.6060394874138208e-18,3.601777094058077e-20,9.803713715420544e-17,-6.103136287266609e-17,0.7148168446063627,1.507912484584528e-99,3.4313105120094565e-16,1.2954792084406147e-17,6.666431427025202e-26,1.7207035333152306e-16
0.009437500000000001,0.379308100557158,0.0,300.00016305447866,1.1224520904437734,6.230529336822103e-05,1.3198837160680761e-21,2.595272633419068e-13,0.190102334388922,1.5647275678270158e-16,2.1272711631702645e-08,1.7867486831204664e-11,9.828710413516492e-12,-1.1390176806065526e-51,-1.1811761362410138e-42,1.5903036725195115e-26,4.77230273101715e-28,1.6538134231415206e-12,0.09505081673482121,1.4872102731888653e-09,2.121933442349514e-11,1.602048245330362e-25,3.6062818009739055e-12,6.033544089118869e-28,7.937952101460072e-18,4.817853606206101e-13,6.754292336997924e-40,1.4970632664671664e-13,7.768297675210928e-31,8.638122072009461e-13,-2.0363748565567e-21,8.57007886294133e-13,1.3616983136367835e-26,7.0109021643199696e-15,1.4963417373893104e-17,1.6253575195476373e-17,7.144491447063754e-23,9.154157134070118e-14,6.321380692485107e-15,1.4806333008765689e-31,7.373129521366718e-14,3.0744669776267147e-14,4.480758202605114e-17,7.718690043403664e-16,-3.169552713155458e-38,1.289879588457266e-15,2.805541786073497e-16,1.825720243375719e-43,3.83046111698952e-17,5.192448141000065e-19,4.51011208330097e-16,-6.011919459317114e-17,0.7147845207659633,2.8093035657152246e-99,3.431999987301514e-16,2.249544033305873e-16,4.607071334687457e-24,3.0845380709400553e-15
0.009718750000000002,0.37933314639890997,0.0,300.00075974895424,1.1223779794588036,0.00013153376123896003,1.21736585192801e-20,9.171898726769848e-13,0.19008928450739226,6.507510490771402e-16,9.859830453339676e-08,8.843818159820706e-11,4.8907899084619715e-11,-9.931058086996673e-52,1.7061000900816682e-42,3.2292830277552698e-25,9.243995149837958e-27,7.668165071887624e-12,0.09504387467630884,7.372261923439165e-09,1.3067428227749808e-10,3.4512049592016975e-24,2.2442393211506623e-11,1.376185302898224e-26,2.0590229832140424e-16,3.0468309576950637e-12,1.6381674461940021e-38,8.819364190218826e-13,1.93860434107167e-29,5.243393381020562e-12,-7.596882081440497e-21,5.563564126728446e-12,2.8075874293930874e-25,4.926027872763546e-14,3.79933977741408e-17,2.016868273535162e-17,8.85628935993722e-22,3.18849079814881e-13,2.9952036633472334e-14,1.3655813603242061e-30,3.618400380129336e-13,1.753794931081145e-13,2.1317138540111718e-16,1.8276097873578573e-15,-1.1749065107207881e-37,1.0328549257259798e-14,2.929798612823191e-16,-1.137164759754885e-42,2.3722022576631294e-16,3.2118289745792457e-18,2.417831713417633e-15,-5.507380960011701e-17,0.7147352007697343,3.924367632099948e-99,3.435528605599402e-16,1.8080802914177045e-15,9.772069251643092e-23,2.1941774145461898e-14
0.009859375,0.37935947001931625,0.0,300.00211617506017,1.1223000980564493,0.00020164273893776108,5.711852475574441e-20,2.0618694735137342e-12,0.19007604529693736,2.440017415756582e-15,2.734694696572782e-07,2.5912050459872973e-10,1.439326462024379e-10,-9.667533237901958e-52,-5.0924599158046056e-42,3.0154785663103827e-24,9.621575433557979e-26,2.1305191994721145e-11,0.09503678578312454,2.1626100525663128e-08,4.6135942596988537e-10,2.7689846477914114e-23,7.995692054488046e-11,1.1918928041674222e-25,2.070489918866527e-15,1.1005906686121623e-11,2.082854677061084e-37,2.9967471256517223e-12,2.524661549071418e-28,1.8291294844217198e-11,-4.814834420784835e-22,2.0587981217703586e-11,2.1421226802445622e-24,1.954505112356843e-13,1.1768283818054934e-16,3.546001406889123e-17,4.588034515340099e-21,7.0267337596238e-13,8.454776136257136e-14,6.407280357101874e-30,1.0638947370081383e-12,5.783152779284789e-13,7.262106448702165e-16,4.392348816063124e-15,-1.4890602157304668e-37,3.8275602173898964e-14,3.31730608331702e-16,-7.27952473504531e-42,8.411340674367906e-16,1.1386596273423315e-17,8.389170362273187e-15,-3.982585131031674e-17,0.7146852300620332,4.759600948940669e-99,3.447514563593516e-16,8.114885386146721e-15,7.693226687753672e-22,8.770281196013143e-14
0.01,0.3794066928341661,0.0,300.0066783852099,1.122160411111289,0.000319676617200777,3.90430245029164e-19,5.092387243916657e-12,0.19005368072680223,1.6040604135958592e-14,8.590398048499275e-07,8.664179125102779e-10,4.836804762089713e-10,2.1225876352709076e-51,5.5089162142018075e-40,5.046181275921331e-23,1.9908901179439584e-24,6.710738913809068e-11,0.09502467937906059,7.240755513580945e-08,1.9036406594601272e-09,2.96921368179545e-22,3.332683882895995e-10,1.5735581741740547e-24,2.12880308608114e-14,4.658633447890166e-11,5.411336099692534e-36,1.184542953428749e-11,6.727885604453898e-27,7.447009335196008e-11,3.3008791798963815e-19,8.954662302231609e-11,2.0905661938669592e-23,9.186206411118386e-13,5.11890806014207e-16,8.79060148757918e-17,2.6922072805722667e-20,1.6947509314832724e-12,2.709427484916609e-13,4.380051477743685e-29,3.578901850624589e-12,2.209277327914712e-12,2.981614246118109e-15,1.35542798396024e-14,1.828762947907728e-36,1.6280271729103861e-13,5.056714472842195e-16,2.020999422642707e-40,3.4870435580469426e-15,4.720245762736739e-17,3.455123066251865e-14,2.6727517429924622e-17,0.7146010279385328,5.9082787705258794e-99,3.5108739742595384e-16,4.3716059810799656e-14,7.706591135995552e-21,4.1538702139582333e-13
0.010062499999999999,0.3794411750780793,0.0,300.01216576275283,1.1220584332406793,0.0003980339180430575,1.2689556471148361e-18,8.041721476389699e-12,0.19003874757648712,5.990093029808245e-14,1.5607246325828348e-06,1.6349826475610992e-09,9.15517323825578e-10,3.6948800246165075e-50,9.788353307213468e-39,3.0337959591526686e-22,1.352571115371238e-23,1.2212326233680357e-10,0.09501646244468909,1.3674816649022553e-07,4.10083984151342e-09,1.1266712112527072e-21,7.226077447841053e-10,7.924850117410159e-24,8.627755099486876e-14,1.020342282543537e-10,4.2366273404036255e-35,2.482200970389706e-11,5.358048999107696e-26,1.590458436544941e-10,2.5024296408923697e-18,1.9965219423149222e-10,6.936231644669698e-23,2.1561683629580516e-12,1.1864928590391062e-15,1.4925125362620246e-16,6.929295241752497e-20,2.640326841836851e-12,4.98212071768271e-13,1.4238235928574303e-28,6.781472776736272e-12,4.529503903008e-12,6.442635953094899e-15,2.518908443139462e-14,1.4557800381405388e-35,3.562801082173104e-13,7.777112926534407e-16,4.335770491303198e-39,7.534669729031871e-15,1.0199239589842633e-16,7.457310457012525e-14,1.2819830167987757e-16,0.7145450505799975,6.550680182017552e-99,3.6288513243763887e-16,1.1261730084725808e-13,2.6109014177872073e-20,9.799522404569774e-13
0.010124999999999999,0.3794913467139881,0.0,300.0234124818622,1.1219100886247573,0.0005001933910404756,4.738455628573921e-18,1.3146593028400232e-11,0.19001912638386825,2.2509141725189886e-13,2.9947894257440754e-06,3.277297348048021e-09,1.8415809306981437e-09,5.383599511564367e-49,2.510107139045251e-37,2.0547229400125976e-21,9.766622339480922e-23,2.3475023368243726e-10,0.09500545735819857,2.7436637822544616e-07,9.58046415868176e-09,5.313963563220403e-21,1.7008791215405503e-09,5.2594184267621117e-23,3.521985783520297e-13,2.4300038447630926e-10,3.6059494434797177e-34,5.616184370795352e-11,4.654786795494551e-25,3.678692557835497e-10,1.4760805184764886e-17,4.854171373372037e-10,2.580452417122562e-22,5.5643983250690484e-12,3.0443608559782095e-15,2.6796895759514174e-16,1.8781483206865752e-19,4.251871213271316e-12,9.693299895774113e-13,5.318831064713195e-28,1.3659806983106574e-11,9.992052375807104e-12,1.5127446137215005e-14,5.0122365198222156e-14,1.1879634990125385e-34,8.469061301734184e-13,1.4713995057870813e-15,1.1206690205984078e-37,1.766467725258298e-14,2.391153570200001e-16,1.7473598559123994e-13,3.8143916067362094e-16,0.7144719358715291,7.280622959563207e-99,3.984401134403227e-16,3.2375038768648584e-13,9.902866663186847e-20,2.543852802477669e-12
0.010187499999999999,0.37956743895535755,0.0,300.04645704471557,1.1216851782930894,0.0006333783795069908,1.9723365159296964e-17,2.1983500383266504e-11,0.18999322060049897,8.672621177210952e-13,5.925451258575633e-06,6.786475954806936e-09,3.827304612027077e-09,8.840647331348995e-48,7.351384475562942e-36,1.51232700842561e-20,7.452140293258681e-22,4.6508277084265943e-10,0.094990523820986,5.687006995019857e-07,2.3245232763694526e-08,3.1116062420520185e-20,4.158471154480674e-09,4.252540190067959e-22,1.4567870633895746e-12,6.013550766761312e-10,3.2687587002877495e-33,1.318459903829598e-10,4.307764754984162e-24,8.834339170821134e-10,8.428010998461989e-17,1.2270286866287615e-09,1.0280936898780995e-21,1.495003331476087e-11,8.160587123154139e-15,4.96636512975006e-16,5.355286459615088e-19,6.998303976725334e-12,1.9458729252638728e-12,2.2158204414845805e-27,2.843265619746252e-11,2.2850966530999966e-11,3.691891577565513e-14,1.035478176758399e-13,1.0644414466152671e-33,2.0909605746245514e-12,3.2400996405754563e-15,3.275208998826234e-36,4.301534564640721e-14,5.82269959974303e-16,4.253968031319119e-13,1.0134202311088292e-15,0.7143763416107731,8.094295544443383e-99,5.061564436744897e-16,9.706757913332033e-13,3.9882634641008764e-19,6.875687572420324e-12
0.010249999999999999,0.3796885093869643,0.0,300.09365753861596,1.121327509097097,0.0008069946076272211,8.793624096112666e-17,3.72876945788011e-11,0.1899587519481069,3.3587816858307496e-12,1.1913782303671801e-05,1.4283843094784605e-08,8.084380254963354e-09,1.5718382855062918e-46,2.3021111076735885e-34,1.1538513386538602e-19,5.800814750467948e-21,9.352316068324384e-10,0.09496988074063364,1.1981450618245206e-06,5.731726584788033e-08,2.214984992847115e-19,1.033036591987567e-08,3.821008867840134e-21,6.046446845620392e-12,1.5122158540621813e-09,3.0339118742183644e-32,3.145970531983811e-10,4.075466659342906e-23,2.156150683564893e-09,4.770376933014852e-16,3.1513779720185087e-09,4.318137241216257e-21,4.079276052150088e-11,2.224778043691857e-14,9.360860450255426e-16,1.6036684540469342e-18,1.16784266523679e-11,3.969814252811438e-12,9.897465091446846e-27,6.0160782345037e-11,5.311351766894946e-11,9.158992502556547e-14,2.180013811278112e-13,1.0061750179860684e-32,5.24501172049482e-12,7.749056700986095e-15,1.025561589632765e-34,1.0644809854769778e-13,1.4409156077432823e-15,1.0526033488778795e-12,2.5903958704776604e-15,0.7142511624458552,8.981684668488299e-99,8.3367782465096915e-16,2.9526302068331462e-12,1.6564605327671662e-18,1.887273569213165e-11
