z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0083125,0.237249272090936,0.0,300.00058883231236,1.1093149283695891,0.00014244611534432406,2.752049457439231e-21,3.537036612607952e-14,0.18481670975290596,2.467696785302154e-17,6.776497923176737e-08,2.704658750248852e-11,2.1026005065608992e-11,8.158136251934484e-53,7.595736934874524e-42,3.201639944439238e-26,9.703609618909986e-29,1.7737294791516763e-12,0.12012974664376543,6.465042901989882e-09,1.0070456438450816e-10,2.0906118645574843e-25,1.6695966100117546e-11,5.220179357852307e-28,1.1796702249995948e-17,2.9077143111869635e-12,4.080915637370843e-39,5.65000894664924e-12,1.8179761932361158e-30,1.2034618188038241e-11,-3.97333790215664e-21,6.7154450678658205e-12,7.105792042567687e-26,1.5867907822126464e-13,1.790387840633588e-16,9.129968906591462e-18,3.007153108055466e-23,2.826470952380729e-13,5.163095666044835e-13,3.0102051107376767e-31,4.3003495915710927e-13,3.564083838520875e-13,7.237425017595014e-17,1.073918976855513e-15,2.1759582584168838e-36,6.900840875510958e-14,1.253131982099705e-15,-2.8727367408687467e-43,1.1822224024407927e-15,1.5165719873362774e-17,9.444969528421988e-15,1.7199526792950935e-16,0.6949110230615229,1.2136153558122671e-112,-1.429898274626929e-15,3.556454768066196e-15,8.812713381101193e-24,2.0687027986841352e-14
0.008875000000000001,0.23730078411563224,0.0,300.0039182052382,1.1090741240332112,0.0003655321049686872,3.516256535129659e-20,1.424140274070739e-13,0.1847756502260351,2.654477145253643e-16,4.492468536523104e-07,1.9297768739065554e-10,1.5089987667823733e-10,-4.3289501047473466e-51,-9.406927951136887e-42,1.2425731274030004e-24,5.518641208682052e-27,1.173166653068673e-11,0.12010116094947228,4.6207687821570107e-08,9.187807280115019e-10,7.738220959207872e-24,1.542733022272726e-10,2.2917439022582034e-26,5.50003710507704e-16,2.733809516000487e-11,3.816208470743156e-37,4.909565743609358e-11,1.720349080010357e-28,1.0817367633378082e-10,-2.8486415243403675e-20,6.514541890454035e-11,2.4874670361475877e-24,1.6786861835953981e-12,1.9115924515898114e-15,5.258407856338026e-18,5.833155830214571e-22,1.3408212022177847e-12,3.506515872724324e-12,3.845881343860371e-30,3.0720270379958424e-12,2.9714539409075532e-12,1.0352142818854714e-15,7.279084690007681e-15,2.2637049277633247e-36,6.514234759387451e-13,1.4754145498024162e-15,3.0538077116925824e-43,1.0973364237832617e-14,1.3914369863693353e-16,8.63231951417325e-14,2.1883122295137598e-16,0.6947571595728299,2.5208515685367455e-112,-1.4265604247781963e-15,4.356169329794599e-14,3.195103454019896e-22,2.206835377723358e-13
0.009437500000000001,0.23745165329209317,0.0,300.02686459550284,1.108369453853027,0.0009705735372680754,6.689846826682824e-19,7.066373849928775e-13,0.18466386396112217,8.82979333822101e-15,3.0719368141421394e-06,1.4185197764225181e-09,1.115612939688634e-09,-1.212469503058615e-50,1.2647818226400073e-39,7.665689364880533e-23,1.2522520484758895e-24,8.044001492321598e-11,0.1200225569886578,3.4023475917538524e-07,8.600200011029653e-09,4.094886320354014e-22,1.4619458661209825e-09,2.5277346164489507e-24,2.476959273238829e-14,2.6354917821556514e-10,1.1355695633787382e-34,4.3806377534130583e-10,5.132447582028059e-26,9.98080833039947e-10,-1.9159561634118031e-19,6.473708277541295e-10,1.104658949858217e-22,1.8175879821006412e-11,2.0715628743251284e-14,4.943182498684024e-18,1.409640802394589e-20,6.591847808549637e-12,2.4556138190902917e-11,7.320155791417767e-29,2.274756908438913e-11,2.547421079189839e-11,1.015888051798987e-14,5.334256637595194e-14,3.4740093275518575e-35,6.263245806455422e-12,3.636421912084186e-15,6.029195794934851e-40,1.0339205904485461e-13,1.3093734652534273e-15,8.119775260065706e-13,6.597023293218488e-16,0.694339578209086,5.588785065025235e-112,-1.3950277072139134e-15,5.472884677769926e-13,1.4615404702685138e-20,2.409239284101468e-12
0.009718750000000002,0.23765262675633075,0.0,300.08892312276856,1.1074321494720718,0.0016613631116383892,6.495590851821799e-18,1.893525523042566e-12,0.18453505027114717,1.0148118743918587e-13,1.0159648927585062e-05,4.966848630070629e-09,3.9220074294140465e-09,2.886899709573957e-49,1.4007145258459358e-37,1.519605244813369e-21,4.763473137146812e-23,2.6679681834765373e-10,0.11993015125375535,1.1925406594441875e-06,3.660054631093902e-08,7.00218465626187e-21,6.284028454912723e-09,9.420819211554616e-23,2.9416662482935605e-13,1.1492977719841215e-09,5.3728665761933504e-33,1.7922875980931804e-09,2.471890445330632e-24,4.197583135552713e-09,7.448677782615583e-20,2.8951709641997115e-09,1.226164781165402e-21,8.736381151026733e-11,9.957827298494609e-14,1.1723143770483217e-17,1.0061664732241689e-19,1.702319088000656e-11,8.273476122059831e-11,7.121951549686551e-28,8.017336599054827e-11,1.0084798927059244e-10,4.371145019289235e-14,1.8727206336260786e-13,1.5960964432220434e-33,2.7236525290972547e-11,1.1778260291703519e-14,6.332212520731898e-38,4.4198931653771654e-13,5.596781066667023e-15,3.4705792520433388e-12,2.269835696193226e-15,0.6938620206827251,9.080686313798423e-112,-1.266139596935072e-15,2.9881576546886014e-12,1.6507627420597533e-19,1.1661378125320474e-11
0.009859375,0.23785621853753297,0.0,300.18817793473755,1.1064842487419546,0.00222827471881643,3.496851563459749e-17,3.4294998268253467e-12,0.18442760788451124,5.065710333351827e-13,2.1506011518284858e-05,1.0992356976645574e-08,8.703163111091672e-09,9.013117755356443e-48,6.037991870420773e-36,1.255830737030039e-20,5.036197520543204e-22,5.659573529671291e-10,0.11985085503936198,2.6406587514677074e-06,9.462100577573006e-08,5.821263238810148e-20,1.637619360599045e-08,1.1575696487582958e-21,1.4808172473916826e-12,3.030970465903701e-09,6.778997095357157e-32,4.487712260944671e-09,3.1638532829354667e-23,1.0747646947263588e-08,1.0757177289150545e-17,7.795081233980827e-09,5.733397727729475e-21,2.49704636199785e-10,2.8461959513709315e-13,2.5345168168728507e-17,3.4464066678204566e-19,2.999117240746304e-11,1.7766142624533944e-10,3.848278634061746e-27,1.7837186231429937e-10,2.4583440103922384e-10,1.1377911412889338e-13,4.153952975224862e-13,2.10165016380247e-32,7.166105346462551e-11,2.914473277050682e-14,2.7301726782486327e-36,1.146745394680848e-12,1.4520588184856233e-14,9.004189646337719e-12,5.611411198120617e-15,0.6934689573542618,1.2066748499855795e-111,-9.409761557306566e-16,9.510618523913465e-12,7.691719143645527e-19,3.352567726328687e-11
0.01,0.23822884523391652,0.0,300.43241926421194,1.1047535365416015,0.003037095136298559,2.390387996339052e-16,6.585714099691381e-12,0.18427037728491635,2.760499510705396e-12,4.9486561207871726e-05,2.6638598593060665e-08,2.1147047342750075e-08,3.604172258090965e-46,4.237556112784755e-34,1.3781376665995763e-19,6.3143154660460274e-21,1.3046746617818927e-09,0.11973057346544692,6.401675740917957e-06,2.741404926329141e-07,7.365834240892556e-19,4.7877654764035844e-08,1.8200156207819608e-20,8.155098416540989e-12,8.98376381836165e-09,1.055279502004123e-30,1.2534170988492673e-08,4.965529996716436e-22,3.079660025540875e-08,1.6125309593259123e-16,2.3659230530357948e-08,3.3781874277711774e-20,8.11293339165802e-10,9.24736546176491e-13,6.089027234085868e-17,1.3809155589282804e-18,5.579399201165292e-11,4.156636063589327e-10,2.656024596774837e-26,4.3495126287105107e-10,6.656464199194127e-10,3.320825996083966e-13,1.0091610337437303e-12,3.4486300087585515e-31,2.1183103965164293e-10,8.42816579485153e-14,1.910373027974729e-34,3.336019260674378e-12,4.2241750750684915e-14,2.6193947836181523e-11,1.5964309931287453e-14,0.6929056160049796,1.6356325144726103e-111,3.006666921868059e-16,3.490601916512205e-11,4.2547728699708675e-18,1.0965016971091016e-10
0.010062499999999999,0.23851009949900376,0.0,300.655131973662,1.1034507965583797,0.003507263200613624,6.835065285250957e-16,9.074822825179515e-12,0.18417567078704336,6.902188460753486e-12,7.507746458245213e-05,4.162379592070216e-08,3.306538353116717e-08,2.586355926982989e-45,4.2459183695439516e-33,5.004048921942057e-19,2.3939832506461272e-20,1.9800700474465304e-09,0.11965515389701796,1.000015944805782e-05,4.745040596142697e-07,3.0046010572762133e-18,8.329961065911016e-08,7.929230129109864e-20,2.0615286013926182e-11,1.5760090108151214e-08,4.561615675741102e-30,2.1234177874110245e-08,2.1455229675779143e-21,5.295995583969468e-08,8.129070021529304e-16,4.209577857705972e-08,8.879657100669424e-20,1.5038530102461436e-09,1.7141384042639029e-12,9.467926446566441e-17,3.041374463439007e-18,7.545691915556054e-11,6.364897666964685e-10,7.663228188183836e-26,6.821095956218869e-10,1.1070660852014144e-09,5.772407183651819e-13,1.578289635015617e-12,1.5375086530134987e-30,3.710175470217247e-10,1.4724598288641996e-13,1.9125113050948597e-33,5.788176594749867e-12,7.329161311157938e-14,4.544781278572881e-11,2.7536138597516454e-14,0.6925760632265933,1.8758626430134418e-111,2.001536084492889e-15,6.976241314693003e-11,1.0166020407922317e-17,2.040739958815447e-10
0.010124999999999999,0.2389258312663182,0.0,301.0214551598032,1.1015307883873067,0.004066155696664737,2.0530436968023835e-15,1.2751191161873453e-11,0.1840586839502716,1.7664236243544432e-11,0.00011729159517038578,6.724479008671057e-08,5.3437315911733064e-08,2.299407419994455e-44,4.771202831349483e-32,1.943588004571976e-18,9.560120132619697e-20,3.0920008472093465e-09,0.11955870934799753,1.614709157090566e-05,8.609017428025531e-07,1.3523565902287649e-17,1.5201514846811076e-07,3.723798763467862e-19,5.462276446408096e-11,2.903576462270586e-08,2.13638811396085e-29,3.759244608604625e-08,9.96827869609958e-21,9.537487932430165e-08,3.640962651614638e-15,7.88248749798956e-08,2.717581195223743e-19,2.9515585987588726e-09,3.3642798732615077e-12,1.5036520585294589e-16,7.412641653425071e-18,1.0374689644898867e-10,1.0048208798121814e-09,2.336471650451805e-25,1.1066416239121902e-09,1.9188374229476995e-09,1.0523668914716614e-12,2.5518476709555995e-12,7.453712603088729e-30,6.82291291138065e-10,2.709144253598513e-13,2.1476406055549792e-32,1.0530597423196166e-11,1.3334139539512917e-13,8.268437888810604e-11,4.9877767738456407e-14,0.6921816262940391,2.1429802992821738e-111,5.899165358597494e-15,1.493469132305534e-10,2.6153222346102842e-17,4.0239134076131487e-10
0.010249999999999999,0.2403901704080051,0.0,302.457420349864,1.0948208025281758,0.005496090236843599,1.580114347052786e-14,2.5427927523862263e-11,0.1837367836569481,9.367584300202636e-11,0.0002833269067353056,1.7277932996291123e-07,1.3716694191424522e-07,3.584287868429596e-42,4.23014334608976e-30,2.400625536075462e-17,1.2190657185444536e-18,7.438900100075463e-09,0.11927911461093922,4.1412731238426224e-05,2.7029427800767337e-06,2.2087452165408293e-16,4.817928802969444e-07,6.324405099841614e-18,3.0789547732484394e-10,9.352629057408782e-08,3.8792461493869364e-28,1.1322444476659463e-07,1.6882073413689921e-19,2.9570347412714265e-07,3.7803452979224746e-14,2.60907617103156e-07,2.9394058174770004e-18,1.0551706348104285e-08,1.2027172303352753e-11,3.688678123749593e-16,4.237223224435476e-17,1.9726652804106553e-10,2.473917113402085e-09,1.907277257865564e-24,2.866279914574948e-09,5.569206241338843e-09,3.3309663685429007e-12,6.560166770181269e-12,1.4235897802236465e-28,2.1908829047476894e-09,8.734853152136371e-13,1.8848273724726608e-30,3.321686207103549e-11,4.206008567913145e-13,2.6081248720955385e-10,1.5655925925117963e-13,0.6911589797184644,2.7280701022471354e-111,2.889771342046445e-14,6.130428276546527e-10,1.6879073703551268e-16,1.4493891529283755e-09
0.010312499999999999,0.24171522474800888,0.0,303.85870015406493,1.0888191240940157,0.006410363635233324,4.876391273811967e-14,3.6866520167217946e-11,0.1835077172003624,2.3006408509911798e-10,0.0004461975435794287,2.8207334744997053e-07,2.226013948701199e-07,1.0167569213544483e-40,4.813448467084336e-29,9.13729036935213e-17,4.701023758399472e-18,1.1668970344432542e-08,0.11906893122824382,6.73288464110903e-05,4.893029357616128e-06,9.79329976539627e-16,8.758801564484007e-07,2.840405166188591e-17,8.034158043719429e-10,1.716328583144094e-07,1.908673936583634e-27,2.0044755292957396e-07,7.670940486691913e-19,5.316721794804733e-07,1.6327823280172616e-13,4.860040231969815e-07,1.18331193208988e-17,2.0498378959656225e-08,2.3364702809111457e-11,5.910060906361671e-16,1.2460512916558445e-16,2.744933819238712e-10,3.935437277667852e-09,6.2331329529297005e-24,4.704093253964046e-09,9.643792571747681e-09,6.056202894984684e-12,1.0677427479337153e-11,7.15569761207631e-28,4.013691708895576e-09,1.605450774761497e-12,2.12681371678233e-29,6.028311119726663e-11,7.633208357819191e-13,4.733313087922379e-10,2.8382916106525047e-13,0.6904917377054811,3.0224672120867663e-111,6.437313125519207e-14,1.2865926431877202e-09,4.651400128607507e-16,2.8273778983023354e-09
