z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0,0.13967954734666152,0.0,300.0,1.105270797028992,1.1825879611055241e-07,9.190335751780171e-15,-1.6914038468685288e-15,0.18315016161612385,2.7435733557774925e-14,5.2245413256462306e-14,7.934902904643615e-15,-2.5925419706801178e-14,-9.011214905482069e-15,2.093792356900389e-30,3.053821121539383e-15,1.3886594935294727e-27,9.702032250896355e-15,0.12820511215347213,1.9716124544064208e-16,3.5524491970108496e-16,1.1337672519106177e-21,5.4718110991623455e-15,-1.5954145502200504e-31,1.578699496487174e-23,-3.5413050882745465e-17,8.516667011966904e-16,1.283004476465549e-16,-1.0746143192614857e-32,-2.8156278158690265e-15,3.1384797026813357e-25,6.7489905705682235e-15,1.9570444949313175e-30,1.0173074940956023e-16,-1.3365426336288078e-18,2.661869126666789e-14,-5.813964875755022e-15,-2.008132369115457e-15,2.0348143141098324e-15,3.9597758310585195e-29,2.5431854425819913e-15,-7.377185784198341e-16,2.93865259943925e-15,-2.1482751292992696e-16,-1.0325968848084935e-14,1.471883916358243e-15,-1.01686094082968e-14,-1.6757777635977859e-32,1.0250726838874764e-17,-1.354996407323184e-20,8.491821699640826e-15,-2.5334027970731067e-15,0.6886446079715111,1.3745426361807123e-103,4.155221638934346e-21,4.820721411671914e-16,5.597401363034084e-28,-3.8310614919372296e-17
0.0005,0.13967956101679418,0.0,300.0000000012468,1.1052706888584125,2.2435069751490737e-07,1.5639697173846072e-18,-5.110505581776902e-15,0.18315014229754942,3.706271777852137e-16,2.1166433733944972e-13,3.379618283592804e-14,-2.5407503439600566e-14,-2.4076213539545262e-20,1.2961683598327197e-33,1.5134288415610402e-19,5.416064260067482e-27,3.102941099672482e-14,0.12820509775315533,1.0923327667121424e-15,1.8667913416854714e-15,6.420684688061057e-21,6.092044505407687e-15,-9.090830609995909e-31,1.932339203919595e-22,-3.491664258309091e-17,1.2442500022407814e-21,1.3179912282080247e-16,-5.854724679122969e-32,-2.811225003121203e-15,1.688787978250862e-24,1.0632164996534816e-14,7.279303765632504e-30,1.0175342738491766e-16,-1.3365154033643046e-18,1.2716986981916965e-14,-6.65189764339137e-17,-2.00747231316873e-15,2.03651116310436e-15,1.6967642442897216e-28,1.0490364526248053e-14,-7.376417365181236e-16,2.938653670018817e-15,-2.1572000654414141e-16,-4.193829614057723e-20,1.4718988107956488e-15,-1.0168607974298567e-14,5.87720161461813e-34,1.0250941190805557e-17,-1.3546825455053284e-20,8.49182003463949e-15,-1.3603215043304894e-14,0.6886445355983226,1.4935240836099363e-103,4.155198880274463e-21,4.820722085448971e-16,2.9293726991053332e-27,-3.830945828015794e-17
0.00075,0.13967957245113174,0.0,300.0000000030977,1.1052705983795343,3.1308794081469153e-07,6.3911188563447335e-22,-9.047194748152286e-16,0.18315012613912668,1.0998803731548897e-17,4.346767993871159e-13,3.3357996681498145e-14,-2.5140558684745034e-14,-1.5285484819815906e-25,4.663233854466031e-39,1.7360538372501884e-23,-1.4352882116006163e-29,4.3207807449549896e-14,0.12820508570837455,1.5736290033403223e-14,1.9202818674403627e-15,1.272906043511124e-25,6.098612951539545e-15,-1.3535759096460404e-30,-1.2056888490952163e-21,-3.3824401936263255e-17,4.088324394164669e-27,1.3900918626350928e-16,-2.5855772667277104e-33,-2.801889971761827e-15,-7.078303658001712e-25,6.360381966055707e-15,9.958505900564937e-30,1.0180863397440845e-16,-1.3364493561466394e-18,8.388038008850676e-15,-1.7682172017484064e-18,-2.0066296132070766e-15,2.0393729487965762e-15,6.974081994419329e-32,1.5034135651635714e-14,-7.374879162363939e-16,2.9386542012692115e-15,-2.157200500755049e-16,-3.8902595314825327e-25,1.4719324844652272e-15,-1.0168602616646383e-14,2.4431359716595066e-39,1.0251404509320657e-17,-1.3540061239588935e-20,8.49182130577446e-15,-1.360326137481194e-14,0.688644475064033,1.5616524930416213e-103,4.155184416820298e-21,4.820724451868118e-16,3.1819880982282e-27,-3.8306630186063066e-17
0.001,0.1396795890153771,0.0,300.00000000779255,1.1052704673081968,4.4162900087449173e-07,5.40876217419024e-24,1.8275409231877415e-15,0.18315010273267715,1.3248647748100961e-18,9.999004227547245e-13,3.2962392996075844e-14,-2.4822069119635822e-14,-7.943833930403555e-31,-1.628905186795747e-43,2.091813569511698e-26,7.368892128706508e-30,6.944443600962575e-14,0.12820506826058245,5.4894652069127403e-14,2.0909301395958072e-15,-4.182538666869979e-28,6.119710130962813e-15,-1.4877694588303082e-30,-3.8453230518118285e-21,-3.0254216127771516e-17,1.1883387434808145e-32,1.6122383500784962e-16,4.192879547843749e-34,-2.772387144911762e-15,-3.812640133387386e-24,-4.8704835981774145e-15,1.0724440794945438e-29,1.0200618686087977e-16,-1.3362132851042351e-18,5.5174982347302046e-15,-3.886107245128578e-20,-2.0049139118844437e-15,2.0467610273485028e-15,5.86954280274351e-34,1.8089592419309522e-14,-7.370276544404265e-16,2.9386547737382084e-15,-2.1570921822581273e-16,-3.085691686639301e-30,1.4720414452818954e-15,-1.0168594934450297e-14,-1.7505517378768265e-43,1.0252892032994406e-17,-1.3518365710235289e-20,8.491830156945023e-15,-1.360326025946011e-14,0.6886443873765922,1.6886367806109358e-103,4.155174147284582e-21,4.820734500971594e-16,3.296158871656958e-27,-3.829645297233976e-17
0.0015625,0.13967965345996317,0.0,300.0000000452976,1.1052699573645077,9.416589245053402e-07,1.5242170774541087e-23,4.542463972659786e-15,0.18315001168027892,2.6470852365874416e-18,5.450005613879242e-12,3.2495547474737844e-14,-2.3576664570165568e-14,-1.6550835266888405e-36,-1.785945106372996e-43,8.897291526428881e-27,2.8535870619903783e-29,1.9266620216370466e-13,0.1282050003859198,3.8267735777925367e-13,3.844310169846808e-15,-4.231618903139687e-28,6.339008053893958e-15,-1.4966746413830454e-30,-1.1489651979800899e-20,7.390157321153432e-18,1.4504214071678326e-38,3.8023511146056703e-16,5.464558875067879e-34,-2.472955031488324e-15,-1.1857108661424607e-23,-6.302489850724048e-14,1.162826154913594e-29,1.043128998823325e-16,-1.3334581670111531e-18,2.466757208209356e-15,-3.4570717751295566e-22,-1.994553638158118e-15,2.1061050816486005e-15,1.653655982392754e-33,2.1302696385744957e-14,-7.326422619084362e-16,2.938656711052494e-15,-2.1568048462479068e-16,-9.806710937129823e-36,1.4731807463283925e-15,-1.0168574178364446e-14,-5.138006741449218e-44,1.0268253930395718e-17,-1.3294433386009975e-20,8.491945846115845e-15,-1.3603248162459609e-14,0.6886440462688802,2.3555218493892317e-103,4.1552604461848075e-21,4.8208728310947e-16,3.31106886654641e-27,-3.817679063014801e-17
0.002125,0.13967978298986886,0.0,300.0000002153519,1.1052689324085982,1.9463466228277683e-06,2.5335791633084002e-23,5.573497404950388e-15,0.18314982873083385,3.259182904868177e-18,2.529991958689551e-11,3.408762242622077e-14,-1.953915251230451e-14,-3.1246004874554554e-42,-1.5914047524212119e-44,4.539031551188727e-27,4.861081982046925e-29,3.8155313322777664e-13,0.12820486399880768,1.9450805068588947e-12,1.4256526146008294e-14,-4.077899805540951e-28,7.657218008073172e-15,-1.4274199207222043e-30,-1.9449814230186598e-20,2.3717265101279725e-16,6.0056438767435164e-43,1.6247398132995469e-15,5.552998532070441e-34,-7.179487129431392e-16,-1.9687763779544986e-23,-1.5414862076374673e-13,1.208120945814524e-29,1.2000008653189144e-16,-1.314724673902468e-18,1.0889449914648423e-15,-2.811702458964288e-24,-1.960037446310836e-15,2.3766094879608426e-15,2.7487242091151258e-33,2.276668361579882e-14,-7.086227736362509e-16,2.938664398033372e-15,-2.1563237862442121e-16,2.3785599109206532e-37,1.4801039506345467e-15,-1.0168552503631316e-14,-1.4822381860754342e-44,1.0359943806964989e-17,-1.1958154229001785e-20,8.492703742016142e-15,-1.3603212728389947e-14,0.6886433608962069,4.038636194985606e-103,4.156354871325635e-21,4.821966424464491e-16,3.285251316985956e-27,-3.735680456245669e-17
0.00325,0.13968043482989226,0.0,300.00000233966205,1.105263774499529,6.997672362589465e-06,4.1009242440593e-23,5.6997522454698495e-15,0.1831489088770975,3.337781097846957e-18,2.7108282148672486e-10,6.630963273657841e-14,2.878609853195224e-14,-4.378890252445731e-48,-3.459334012649954e-44,2.5361847521132262e-27,8.063853038070037e-29,9.236544168907895e-13,0.12820417815353866,2.272462667477854e-11,1.8933891103313716e-13,-3.3458064324449284e-28,3.01026044707517e-14,-1.2061590488201526e-30,-2.7539086965221335e-20,4.215196257199403e-15,1.3813215250412331e-42,2.159544339390639e-14,9.016814826151893e-34,2.8385927200763498e-14,-3.035176171372657e-23,-4.1391256771670886e-13,2.8790700657430907e-29,4.243592139148657e-16,-9.512806697688493e-19,3.00351159716516e-16,-3.88662415041248e-26,-1.6495420139787772e-15,5.805070739819126e-15,4.4491253129462676e-33,2.389469402572474e-14,-3.379914860089965e-16,2.9387985647858896e-15,-2.1525921077611088e-16,2.1479999827346727e-37,1.5995549755335577e-15,-1.0168481311678883e-14,-8.060409864256565e-45,1.1909828038407791e-17,1.0627913279185064e-20,8.50592839976797e-15,-1.3602966551737287e-14,0.6886399150022917,1.3315498190230528e-102,4.18245792598746e-21,4.846608842322424e-16,4.576674235376776e-27,-2.1318747625203323e-17
0.0043749999999999995,0.13968240733405485,0.0,300.0000192520209,1.1052481666745722,2.2245042573693175e-05,5.063281764982183e-23,5.327350173037056e-15,0.1831461320547112,3.14533962410803e-18,2.2180371003227405e-09,3.545777722995666e-13,4.358757987576872e-13,-3.775236272966816e-49,-1.0805962057358155e-43,2.251618031521992e-27,9.805759221635454e-29,1.528415608925717e-12,0.1282021069529524,2.0003909636963776e-10,2.0936550193579224e-12,8.558105290106072e-29,2.7737490502556834e-13,-4.495606304778381e-31,4.916137213653995e-20,4.8801089845392063e-14,1.0760614953107343e-41,2.2858580437578624e-13,6.039768400181619e-33,3.404433247254344e-13,-3.420124186516698e-23,-6.094766296630284e-13,2.219164297972523e-28,4.259614181514018e-15,3.628444492322995e-18,8.283357856386376e-17,-7.76487271267204e-27,1.0912813894876476e-16,3.363073373653091e-14,5.493044754887335e-33,2.6792367726005205e-14,3.351078609181756e-15,2.940341707303406e-15,-2.1242567473997495e-16,1.9130297383200147e-37,2.933863305990914e-15,-1.0168188657966036e-14,1.1924551607940664e-43,2.885793622777955e-17,2.576023502580624e-19,8.652383899108074e-15,-1.3602161177299824e-14,0.6886295135269234,3.854745372989485e-102,4.566086745307382e-21,5.207750105665192e-16,2.2139956224709037e-26,1.8246409321952367e-16
0.0055,0.13968840047863829,0.0,300.0001537259625,1.1052007474543628,6.826834158084418e-05,9.868365649815292e-23,4.975720363353835e-15,0.18313774820053028,3.26588612323584e-18,1.7640577536812553e-08,2.8227104285066024e-12,3.917334720122323e-12,-8.980880201283664e-50,8.063370302677357e-43,3.092517801464243e-27,1.052379038607825e-28,2.163812314408832e-12,0.12819584767793318,1.7130692260949712e-09,2.2806056080569555e-11,4.368779106349176e-27,3.0013496414783834e-12,6.792040940794812e-30,1.0869513334686384e-18,5.485162911976452e-13,1.3410175669873004e-40,2.3739552268099647e-12,7.984132207068931e-32,3.6863459652498465e-12,-3.2025593581156124e-23,2.9229527086610175e-13,2.316612732563314e-27,5.2587356935662937e-14,6.133700227739435e-17,2.2842743831504327e-17,9.593913634111025e-26,1.0071361493167318e-14,2.5946111398923355e-13,1.0705643300751301e-32,4.9811430581752454e-14,4.0070284688701697e-14,2.957575232165456e-15,-1.8853364596522103e-16,1.6542930462743553e-37,1.783806202930247e-14,-1.0166107302700958e-14,4.772037739921739e-43,2.1418166244108694e-16,2.9581936815039523e-18,1.0259632819172302e-14,-1.3599594540307467e-14,0.6885981163842684,9.025482697341895e-102,1.0162072368016865e-20,1.0497512969323039e-15,2.199104313440073e-25,2.7717552034635987e-15
0.006625,0.1397068020875917,0.0,300.00122247237067,1.1050551748764055,0.00020718019048970854,9.62088326754502e-22,5.415192399375967e-15,0.18311242473414863,7.971367691783298e-18,1.398038124133403e-07,2.385592291293898e-11,3.373927512563868e-11,-2.1297440188750146e-50,-4.422611184429746e-41,1.647818152692008e-26,1.4280792382064996e-28,3.309162523356573e-12,0.12817689863399923,1.4623349873919879e-08,2.4807699649197403e-10,6.535455917421285e-26,3.3007569040792964e-11,1.3147405541260166e-28,1.5238709516596752e-17,6.149071334079857e-12,4.908894605350387e-39,2.4609028595704578e-11,2.1958479484682053e-30,3.9560054077253935e-11,-2.5323141494788487e-23,1.3672041006248233e-11,3.137799638128591e-26,6.615374896566471e-13,7.884887646227797e-16,6.2994302807241386e-18,8.568320460907936e-25,6.651214144358006e-14,2.0921983971808192e-12,1.0436433310818265e-31,2.4702221900242444e-13,4.0554225579995265e-13,3.1477421243693733e-15,1.5665757439012402e-17,1.136409147095365e-37,1.8431006267811269e-13,-1.0146213003421389e-14,-2.6258367909845988e-42,2.240568158500736e-15,3.2487232432301336e-17,2.7851457044387075e-14,-1.3590886711337673e-14,0.6885033415845037,1.4951336285455275e-101,9.173067584425863e-20,8.796710024618293e-15,3.01788854182792e-24,3.567038068919939e-14
0.00775,0.1397648216127108,0.0,300.0097089698102,1.104596441454236,0.0006263890921487314,1.750619195724499e-20,1.0930684292198407e-14,0.18303584675965737,1.2463690593876726e-16,1.1073467796737272e-06,2.029914814814725e-10,2.8920320862185085e-10,-5.022130750789322e-51,-4.110326381491443e-40,4.317723865251222e-25,2.1524584970865317e-27,9.279484343909022e-12,0.128119284644612,1.247699159226487e-07,2.697831101847374e-09,2.0235324911072004e-24,3.6349862073495663e-10,9.181469549064157e-27,3.728445257414307e-16,6.89089509004842e-11,9.284168042145729e-37,2.550296408862243e-10,3.240211714776848e-28,4.2413784971430126e-10,3.190489854203076e-23,1.7062839723844405e-10,8.641716398860132e-25,8.333533542178765e-12,9.949672306443077e-15,1.746060307765055e-18,1.3884146219196926e-23,3.863847715775782e-13,1.6963850749031084e-11,1.8989911567897504e-30,1.9406756686362674e-12,4.042603240650774e-12,5.238292998627481e-15,1.7637030147291897e-15,1.9521290963752774e-38,2.0434665294215267e-12,-9.932856487095103e-15,2.451882031356063e-42,2.439475726783328e-14,3.553237472726413e-16,2.20233706119897e-13,-1.3554762359031172e-14,0.6882172428708412,5.826094639785161e-102,1.280548990909484e-18,1.2223490524470954e-13,8.405785214258821e-23,4.5361235900422424e-13
