z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.00775,0.11710450117703561,0.0,300.0360387736022,1.101856075781188,0.001194075525020748,4.505237992939999e-20,4.762524715319477e-15,0.18209782508414638,4.733204881073577e-16,4.076843244133319e-06,5.931902446845984e-10,1.065561999707272e-09,3.6328360592200574e-53,1.5615788114294688e-40,1.3236256673966183e-24,1.0624196477110556e-26,1.3017953855414545e-11,0.13200838994961553,4.973368138016245e-07,1.2530368347285239e-08,8.292815716471607e-24,1.634378865317466e-09,1.1812957676561312e-25,1.5424774233244068e-15,3.20659498457059e-10,2.0111260011221462e-35,1.4264515386814131e-09,6.140574923049659e-27,2.1619003605674965e-09,5.702327493850651e-22,8.182322277929125e-10,2.4772922228172692e-24,5.030007404610648e-11,5.986530239083117e-14,-2.8987680501756904e-19,1.78560229489845e-23,3.9276077374852655e-13,5.860007490007059e-11,4.8700248685578444e-30,3.01093274067389e-12,9.375179151058985e-12,1.18027717282609e-14,2.5220849025477873e-15,1.7145259729489007e-36,7.158064591954889e-12,5.8674721394814504e-15,4.647749876828044e-42,7.075233441067072e-14,1.1127454133542382e-15,6.802676193742727e-13,-1.6754024692476863e-14,0.6846951145650175,0.0,4.0245559534358396e-18,6.724919056078443e-13,2.141083790765823e-22,2.048936756318945e-12
0.0083125,0.11722875972757123,0.0,300.11809998246036,1.1006881453013506,0.0020453157797471725,4.2890199716084793e-19,1.547391638560283e-14,0.1819408271035098,5.393378205004537e-15,1.3365715167222018e-05,2.0573949819419007e-09,3.709594197878057e-09,-1.7168566725364495e-52,-5.053224242593934e-40,2.29214107501135e-23,3.9257577790951116e-25,4.230569675925716e-11,0.13188265171931784,1.7263052682663382e-06,5.274660304414613e-08,2.4437241281098613e-22,6.95218365379856e-09,5.565387379827476e-24,1.783798654034999e-14,1.3833921601462898e-09,9.355880705508534e-34,5.775355042789131e-09,2.8711593837232246e-25,8.996346096952248e-09,2.2696951569660188e-20,3.619880100979582e-09,3.468345977368609e-23,2.390406236671452e-10,2.8449627516317977e-13,-1.2023615734316213e-19,1.80414980444013e-22,1.0095424620791339e-12,1.9571561954953458e-10,4.6489364280900993e-29,1.0548122593135427e-11,3.672392475603342e-11,4.143802032153117e-14,7.921428660742084e-15,9.602518518881253e-35,3.082854198882003e-11,7.599965600768193e-15,-2.6076868315030414e-42,2.991282061823822e-13,4.704498616466375e-15,2.839141582899338e-12,-1.6624708145404127e-14,0.6841160275631272,0.0,2.1671074099611126e-17,3.6300453339595345e-12,2.9263848274784426e-21,9.8049084829437e-12
0.008875000000000001,0.11752378869732531,0.0,300.436278116572,1.0979250034796697,0.00361343087780891,8.189858807724046e-18,5.040683727946741e-14,0.18164545700664114,7.673044910216321e-14,4.95092288051075e-05,8.129183646744077e-09,1.4705817529771919e-08,-6.281109009377172e-51,6.148921689335793e-38,6.438228887116224e-22,2.0593188564054135e-23,1.5660315900868558e-10,0.1316387032395599,6.822281981298013e-06,2.588437499722524e-07,1.3890023823369474e-20,3.451390202205758e-08,3.9408318584364113e-22,2.554315641803539e-13,6.976984114897579e-09,6.443854599908939e-32,2.7136061454652755e-08,1.985255080924089e-23,4.358460472328135e-08,1.2130736794625874e-18,1.8773661036992954e-08,6.921138895364092e-22,1.3422072209180579e-09,1.5974382099922221e-12,-4.930370652797791e-20,2.539275402705226e-21,2.835688172580389e-12,7.404002466830436e-10,8.9848909345146e-28,4.2042295350259915e-11,1.662596559090258e-10,1.9458051364248805e-13,3.037963684733288e-14,7.110453481487928e-33,1.5504521221550058e-10,1.6772744927080685e-14,2.8087235449392736e-38,1.4750504684242006e-12,2.319867007804432e-14,1.3955487068768273e-11,-1.6145381499286786e-14,0.6830456619992652,0.0,1.3998183919726665e-16,2.344279332335668e-11,4.710625212321398e-20,5.5477972898170834e-11
0.009156250000000001,0.11785969193656935,0.0,300.9365508117188,1.0947958881239435,0.004891387418996295,5.2661565393931976e-17,9.866460127182765e-14,0.18139509371008916,3.733923443807287e-13,0.00010668401969221017,1.836217027816037e-08,3.318557962244756e-08,-4.261646711240153e-50,3.193025165820309e-36,5.4377644635517095e-21,2.1587553022584553e-22,3.3819839064072474e-10,0.13142262650925726,1.53733124570005e-05,6.80107688846894e-07,1.715916104209474e-19,9.143563261811614e-08,5.12660410704041e-21,1.2674239950525576e-12,1.8699648698390417e-08,8.35823561358992e-31,6.909642727595685e-08,2.541583697810977e-22,1.1345658610785906e-07,1.659307833613399e-17,5.136080712642865e-08,5.2643673188103795e-21,3.894319784436414e-09,4.634853913848614e-12,-2.8647363778572904e-20,1.3304074172164085e-20,5.094897526649438e-12,1.618677994912761e-09,5.893914817306575e-27,9.553879463626951e-11,4.1189890106170566e-10,5.100533265620026e-13,6.817041062629003e-14,9.645088795730836e-32,4.146383407417517e-10,3.608450843972416e-14,1.44453861615173e-36,3.889379869455051e-12,6.11697359643784e-14,3.6778972882709534e-11,-1.529339197414245e-14,0.6821677522613881,0.0,4.573253936402076e-16,7.561876847521303e-11,2.4899818943797625e-19,1.6189002930731376e-10
0.009437500000000001,0.11853406918659565,0.0,302.14534837310447,1.0885672531106525,0.006701059740265492,4.052111898655729e-16,2.0357446499210736e-13,0.1810188581446309,2.0080140316349728e-12,0.0002458461315215864,4.475521428064351e-08,8.05772754646107e-08,3.763835377603226e-48,2.5216707745680795e-34,5.913001671438243e-20,2.678875139342844e-21,7.820228533805705e-10,0.131081632048472,3.729011721948836e-05,1.9643911530252308e-06,2.643786953873472e-18,2.6653185526873676e-07,8.122427341105038e-20,7.014718145570104e-12,5.523612406010951e-08,1.39668175148813e-29,1.9258905694841752e-07,4.007968924449803e-21,3.2424922875609005e-07,2.3901908168627484e-16,1.5531615365305148e-07,6.315835995624453e-20,1.2586743236009053e-08,1.4980205943479982e-11,-1.4201648307003372e-20,8.481621854519141e-20,9.562033726414354e-12,3.7923208055069754e-09,4.7632946889685705e-26,2.345398672266492e-10,1.1122182383877883e-09,1.4785098368060753e-12,1.6525922481110432e-13,1.6849382195750124e-30,1.2216612919203058e-09,9.650112583852877e-14,1.1336412962457888e-34,1.127919831536412e-11,1.773921875369726e-13,1.0663756368241712e-10,-1.2819847516332672e-14,0.6809122094865449,0.0,1.7071225200321364e-15,2.755388437930113e-10,1.623119840862237e-18,5.266467779439968e-10
0.009578125000000002,0.11915421122807424,0.0,303.38554895989984,1.082901768663815,0.007886819985651272,1.2900433915885966e-15,3.0692210918430415e-13,0.18075137406252342,5.1266806542164095e-12,0.00038987583412312477,7.376612205453117e-08,1.3184638822591288e-07,1.5922096796673976e-46,3.035253129355675e-33,2.2957928824318155e-19,1.0888051275018996e-20,1.2450291657958709e-09,0.13082731755729549,6.104642215431105e-05,3.5890471666625696e-06,1.235160920163066e-17,4.897256085536473e-07,3.8341623304938214e-19,1.8537780293421138e-11,1.023732887263692e-07,7.109350400195029e-29,3.439525465180261e-07,1.9054450288604067e-20,5.883948270597287e-07,1.1819578000257993e-15,2.923166326594466e-07,2.8598093978347607e-19,2.4740654990549057e-08,2.9445272974920476e-11,-6.6322610792163876e-21,2.5219036429379745e-19,1.3432208765971956e-11,6.07554042302682e-09,1.5950168607299822e-25,3.8859923296771343e-10,1.9447814314686616e-09,2.7113227931719324e-12,2.7071077033700286e-13,8.785164173077864e-30,2.26039084921337e-09,1.7470133150263215e-13,1.3548117166076175e-33,2.0661302508023085e-11,3.2494806510091766e-13,1.9532998750126048e-10,-9.75442970840648e-15,0.680077916147807,0.0,3.783374702282238e-15,5.869235973747864e-10,4.998043459827753e-18,1.0396270429971993e-09
0.009718750000000002,0.12014217925308153,0.0,305.48443571340124,1.0739967167722797,0.009312709707331094,4.409726571553439e-15,4.784732711346437e-13,0.18039939249556194,1.3485846151894592e-11,0.0006353857987920278,1.2586068673685915e-07,2.2242322351751015e-07,7.589221259295214e-45,4.2220207241129035e-32,9.569283070445103e-19,4.7016907019645835e-20,2.040659788543406e-09,0.13048025554954287,0.00010311888096358002,6.855254429161408e-06,6.230201460696877e-17,9.411333497181807e-07,1.9490769198683824e-18,5.149676121153117e-11,1.9867499207928146e-07,4.184396491883724e-28,6.403870524667219e-07,9.915522905220961e-20,1.1152303804744098e-06,5.90257678699942e-15,5.773401441632556e-07,1.4817110042160222e-18,5.131289676399115e-08,6.107041834058232e-11,3.245631590532226e-21,8.114620398552233e-19,1.916960331695415e-11,1.0014898190351853e-08,5.935740602473424e-25,6.673071247726817e-10,3.5339088886672454e-09,5.202776349979193e-12,4.577601744921472e-13,5.277256564734035e-29,4.378212201959076e-09,3.3488498401390646e-13,1.8606576123617223e-32,3.958029603178459e-11,6.224941832124845e-13,3.741781057299293e-10,-3.6365977510662784e-15,0.679058385249233,0.0,9.079213611284321e-15,1.3336439317261486e-09,1.8093123651033887e-17,2.166696737077161e-09
0.009859375,0.12173081233348773,0.0,309.0119826362741,1.0599806536900924,0.011019532161627203,1.5920742525321068e-14,7.752476436749088e-13,0.17992465580511624,3.543518906387475e-11,0.001050750215859855,2.1958287159128794e-07,3.810256782283727e-07,4.1078537507288245e-43,6.384398772328214e-31,4.0919963210528375e-18,2.0720934627604264e-19,3.4079303150142623e-09,0.12999671892417178,0.00017716181813583247,1.3374008532444495e-05,3.2089567578912383e-16,1.8468516669736079e-06,1.0080341577636129e-17,1.4615472004470554e-10,3.9388257197511893e-07,2.8283311264406452e-27,1.2168451006081252e-06,5.409354008993004e-19,2.1583106464866056e-06,2.871351275051278e-14,1.1659510780285888e-06,8.168962146465196e-18,1.0894593709168404e-07,1.2966278360988353e-10,1.937779416690715e-20,2.748181151078558e-18,2.7635764256195997e-11,1.6762502882658874e-08,2.4665178427153215e-24,1.173552084435805e-09,6.5403864752502615e-09,1.0201409972734349e-11,7.874358216022088e-13,3.597378654820024e-28,8.661964078430806e-09,6.603937748000574e-13,2.752573123312729e-31,7.745450761571361e-11,1.2181561341083843e-12,7.322168075700992e-10,8.54537885353731e-15,0.6778102702288057,0.0,2.294928485866551e-14,3.1103343917605086e-09,7.761815366907996e-17,4.623250784911181e-09
0.0099296875,0.12289289383919898,0.0,311.6610996587803,1.0499574220688328,0.01199908706309646,3.178741138195906e-14,1.0188685076355441e-12,0.1796170586072882,5.83912035556372e-11,0.0013652804311637247,2.9524298344142324e-07,5.043028838932335e-07,3.449343931607039e-42,2.701928121113713e-30,8.752988380252236e-18,4.499608187920587e-19,4.473775786039781e-09,0.1296772052279045,0.00023517564020783898,1.905143757560172e-05,7.552983061957899e-16,2.6387138376741674e-06,2.3746305838298e-17,2.556827857360306e-10,5.660808309785585e-07,8.175297804641654e-27,1.7079793127236363e-06,1.3311689934906888e-18,3.0605095826625098e-06,6.748653921221284e-14,1.6937748745990362e-06,2.02486993859294e-17,1.6283115554899727e-07,1.9379462344128715e-10,3.306064770394182e-20,5.357256325936076e-18,3.3379719350832486e-11,2.192617151404901e-08,5.4621311631696875e-24,1.5869399818473472e-09,9.03614773876833e-09,1.4574538317000982e-11,1.0460489572289361e-12,1.0385219911405169e-27,1.243351731520819e-08,9.481139083120487e-13,1.1458608080582774e-30,1.1052748056756603e-10,1.7383071999526923e-12,1.0448676479669654e-09,1.9177402315701296e-14,0.6770764491435446,0.0,3.897383385126874e-14,4.9112508828682556e-09,1.7914522983173933e-16,6.929826582848993e-09
0.01,0.12441323892946293,0.0,315.1795008593153,1.0371268128721314,0.013069877280550325,6.513403116888633e-14,1.3664240748354166e-12,0.17924433024734052,9.604780890424998e-11,0.0017848517050102115,4.014573863649496e-07,6.720480383385434e-07,3.0768425665232943e-41,1.1862516497651942e-29,1.8903590309420657e-17,9.874218418517084e-19,5.936436825457331e-09,0.12928660609097428,0.00031466426301238366,2.7482794080783434e-05,1.797315956104201e-15,3.817669245423906e-06,5.648597796352514e-17,4.533059748898991e-10,8.242414944728592e-07,2.5526163269159158e-26,2.425117658998615e-06,3.3628811984979543e-18,4.393074638944943e-06,1.5663941144811208e-13,2.4956041166040768e-06,5.1343219557426247e-17,2.4738092989544916e-07,2.9442203431365213e-10,5.3235674210086996e-20,1.0614190696664166e-17,4.0453387826484556e-11,2.8870638422155736e-08,1.2808114911153193e-23,2.1728621607625273e-09,1.2606936578693819e-08,2.109175666126008e-11,1.4006862736980155e-12,3.2189904736649513e-27,1.8078863923411373e-08,1.3800973288070433e-12,4.920831824938822e-30,1.597444652736953e-10,2.5123611991743052e-12,1.5101336867850647e-09,3.501345949501327e-14,0.6762568222913555,0.0,6.861906894753406e-14,7.925115113483406e-09,4.4146477937962554e-16,1.0561127554663593e-08
