z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0083125,0.382221858223024,0.0,300.0000014167716,1.11807779111939,5.974753317814709e-06,-8.332932808900083e-25,-2.8645884418950787e-16,0.1883228014533149,-1.668679906726979e-19,1.7805940313784851e-10,1.2412144149615006e-13,6.386676020571122e-14,-3.77946429867763e-59,1.8633603571083305e-44,-9.285770158360496e-29,-4.461920772641883e-30,3.2360719595028777e-13,0.10357750414949253,1.1289023788761421e-11,8.025915817460573e-14,-2.6975624184947163e-29,1.5961064443730854e-14,-2.7023538053504406e-30,5.308928041904064e-21,2.313500506876489e-15,1.3017051234159638e-43,1.1761651291268196e-15,-3.3893819043032334e-34,3.7311109511430325e-15,3.7634125720645367e-22,-1.5148148235172756e-13,2.691826349707315e-30,1.175470688977613e-17,1.0722992377203614e-15,-4.3719409189703926e-17,1.0628453551325367e-26,2.8077671037298637e-15,1.536677814487077e-16,-9.269472224407484e-35,-6.7346979003181105e-15,4.646971957849735e-16,3.9616057008912004e-18,1.021562540503401e-17,-9.904807373480107e-41,-5.476193574107032e-16,1.3620866285508911e-15,9.99981962608745e-46,1.15407226748652e-19,-5.953929226345715e-21,9.648393652768376e-17,-1.1043200208030012e-16,0.7080937194540653,-2.7455091388642597e-92,-1.1347655542336284e-15,2.6612916143750307e-16,-1.67838646360769e-27,2.1712584625041395e-17
0.008875000000000001,0.3822272964561313,0.0,300.0000145447064,1.118061883396083,2.1321007913332104e-05,5.464443027763476e-23,2.414699063009282e-14,0.18831993556694065,1.424062610905879e-17,1.8150862845322437e-09,1.3901136213354706e-12,7.042138236147007e-13,-6.558315856500634e-53,1.8387114823672988e-44,2.2181313621843113e-28,7.808771883830506e-30,5.240408678084359e-13,0.10357583304775275,1.246380880489672e-10,1.1418798730652091e-12,1.1401972411705818e-27,2.142173100450629e-13,-5.927875442333161e-32,1.493456824707408e-19,3.0269192735246435e-14,7.969736154315767e-42,1.8047062517533644e-14,6.17304474299311e-33,6.655430879857e-14,-1.6518077776157704e-22,-1.3064246722240014e-13,1.6452074034237663e-28,4.4336191437054557e-16,1.0726003926992697e-15,-2.833582526759794e-17,1.6366534969906938e-24,2.0014082878559418e-14,1.4194132792702302e-15,6.0784244495362044e-33,1.1479002129823146e-15,3.1464638703385092e-15,5.2531486461636125e-18,3.860469507890838e-17,-6.604777661415735e-39,-3.692030052402186e-16,1.3622947131093866e-15,2.6983256443219745e-45,3.8108098100051824e-18,4.361569067835573e-20,1.3098856774388648e-16,-1.1034981783794402e-16,0.7080829084336584,-1.3319879939558518e-92,-1.1347329044967551e-15,2.771379462252238e-16,3.7725452720597484e-26,1.7374966251238933e-16
0.009437500000000001,0.38224784444535853,0.0,300.00015275462613,1.1180017812440266,7.898123037345686e-05,1.7154737764680294e-21,2.1253472491229667e-13,0.18830916533816805,1.282509400911965e-16,1.8951522953725465e-08,1.570233429325625e-11,7.987879212475338e-12,-6.064735013622664e-53,-8.889073087566314e-44,1.7430909779267883e-26,4.658762714171467e-28,2.042815038905908e-12,0.10356954659667761,1.4082280676310754e-09,1.6578867205351136e-11,1.3117273235152002e-25,3.1324147239783745e-12,4.571868201720858e-28,7.96279480634429e-18,4.491499808826125e-13,9.315538751397604e-40,2.51366509193074e-13,7.149813689942669e-31,9.661278726678879e-13,-6.685331083283282e-21,6.335210413944245e-13,1.8780092168218156e-26,7.737650883259613e-15,1.0778823121965781e-15,-1.6259237486773446e-17,9.487712788821174e-23,1.471072765575949e-13,1.5005225901634783e-14,1.908134595418355e-31,9.119684829307388e-14,3.875237468490665e-14,2.4214160578743452e-17,3.6127794555043243e-16,-6.358317616148471e-38,2.293862229735006e-15,1.3656433342914197e-15,6.120525078578202e-45,5.78399194892479e-17,7.68353561338714e-19,6.354923933525577e-16,-1.091800208355129e-16,0.7080422864267649,-5.073950630411673e-93,-1.134478937811584e-15,4.941813757691421e-16,4.221446193491709e-24,2.7653259796922277e-15
0.009718750000000002,0.3822798167995506,0.0,300.00071554784506,1.1179082760690744,0.00016742865091721464,1.4980014111610186e-20,7.816404107589951e-13,0.1882926349497547,5.427560068561163e-16,8.836182547838598e-08,7.816519189579291e-11,3.996645537092357e-11,5.086749863045553e-53,-6.683262935095396e-43,3.4026873511861193e-25,7.820486079728124e-27,7.951685173414799e-12,0.1035598746101658,7.0194718206302845e-09,1.0268286209435052e-10,2.9695481442526933e-24,1.960427592852741e-11,1.1016947572793073e-26,1.8863845007898864e-16,2.8551221011326535e-12,2.3249404768615018e-38,1.4905411087422577e-12,1.838722956492503e-29,5.908920447559494e-12,-3.218957536562458e-20,5.347109404988323e-12,4.0746807986985608e-25,5.487704288474046e-14,1.1122876563064844e-15,-1.9741359199839324e-18,1.2327296678559408e-21,5.150381098815331e-13,7.137155062364641e-14,1.666147771678162e-30,4.875431658730579e-13,2.2047607425104767e-13,1.309670465833706e-16,1.776659597791114e-15,-2.1654475233282477e-37,1.7532850127186734e-14,1.3852696798164378e-15,-1.8588085957122443e-43,3.6081619795846827e-16,4.832427502974791e-18,3.464606691172564e-15,-1.0268514166289544e-16,0.7079799661417148,-4.318715740504696e-93,-1.133695693813862e-15,2.125607087894901e-15,9.444573604635515e-23,1.9654682491292288e-14
0.009859375,0.38231325020908424,0.0,300.0020017741243,1.1178105146719175,0.0002573757882086518,6.526249993598068e-20,1.7780050491415145e-12,0.18827580367804622,1.9322574968123563e-15,2.462855031299376e-07,2.3008405935274088e-10,1.1816069390669703e-10,-8.182071577741632e-53,3.5575936972389374e-42,2.9701409426759003e-24,7.492857081449918e-26,2.1364131943177973e-11,0.1035499820176613,2.068710017474103e-08,3.6434180002591336e-10,2.4143818796217882e-23,7.020845238444813e-11,9.622722737755097e-26,1.8878585937781e-15,1.0366303453762068e-11,2.825040777202777e-37,5.090994554837603e-12,2.2882738468734904e-28,2.0723893247899718e-11,-7.002185393379245e-20,2.053573367796065e-11,3.165237147899993e-24,2.1898029624759586e-13,1.2322684564847357e-15,2.4093800002315883e-17,6.49864178418899e-21,1.1396024738132916e-12,2.0239759733881374e-13,7.258650704123016e-30,1.4588097648599348e-12,7.296329702603422e-13,4.581680123175555e-16,5.234384189657036e-15,-3.398003384907502e-37,6.494405319276481e-14,1.4470323729853695e-15,1.2045340079738819e-42,1.286048254242663e-15,1.7243336866166053e-17,1.210420733693901e-14,-8.295289913770147e-17,0.7079165706769002,-4.220487292875095e-93,-1.1317855761077694e-15,8.664531117797321e-15,7.571776672969162e-22,7.891081303091995e-14
0.01,0.3823725226341817,0.0,300.0063484660389,1.1176372403841421,0.0004093161709919288,4.0799590379507564e-19,4.429016864606511e-12,0.18824730524338165,1.2066417862247688e-14,7.779954683709532e-07,7.733623601149006e-10,3.9915200795944844e-10,3.233412340078246e-51,3.1412171673151835e-40,4.3984238468070347e-23,1.460575455197109e-24,6.661102368577373e-11,0.10353310474618417,6.962995413891527e-08,1.5117280182026335e-09,2.5863592228474878e-22,2.943484661038128e-10,1.2482516509809549e-24,1.952359234779124e-14,4.413456889358391e-11,7.017549000605335e-36,2.0239076374376122e-11,5.82652959244421e-27,8.486697277008615e-11,1.1217227777912148e-19,9.067495837682954e-11,3.133810681459439e-23,1.0353675479381415e-12,1.829435261875039e-15,1.042372092005265e-16,3.861874630909818e-20,2.7613655612302606e-12,6.522012909219535e-13,4.5380586127475364e-29,4.9560221217703954e-12,2.8013582762389638e-12,1.904369929331435e-15,1.7649294581071993e-14,1.8744690468522352e-36,2.774153786753528e-13,1.7260992694105556e-15,1.5870293748528119e-40,5.361662580671975e-15,7.191295005246848e-17,5.0161368237820615e-14,3.625209236019298e-18,0.7078094229114585,-4.183627442786951e-93,-1.1231798181317714e-15,4.578777939666791e-14,7.695064495545168e-21,3.758537876696936e-13
0.010062499999999999,0.3824150060753793,0.0,300.01159862047535,1.117513079288562,0.0005104573993038448,1.2716835307548183e-18,7.0201883347446715e-12,0.18822825794759737,4.444415494991754e-14,1.4182631819166531e-06,1.4640527793087693e-09,7.579431909640167e-10,5.72885518427759e-50,6.484539039290739e-39,2.4395501641720385e-22,9.793037911736132e-24,1.2121649445763413e-10,0.10352169505680546,1.319282832315673e-07,3.2683523452481043e-09,9.622050411372153e-22,6.40647336377458e-10,6.095655003755297e-24,7.981730995205779e-14,9.703278131443947e-11,5.440515883627987e-35,4.256616006479678e-11,4.592845904593978e-26,1.8192756784715626e-10,2.1296830231159724e-18,2.0325872479229835e-10,1.0466286758285626e-22,2.439790322980353e-12,2.8568880101800198e-15,1.9570743746337425e-16,1.0012748241471941e-19,4.313320842882355e-12,1.2033641610414009e-12,1.4146672553865727e-28,9.429859640364897e-12,5.7627456464114746e-12,4.134663202665668e-15,3.348762898581581e-14,1.7613276386289424e-35,6.092798961682015e-13,2.1649957850000807e-15,2.917765254569747e-39,1.1627403243753114e-14,1.5596055320685376e-16,1.0866944321895337e-13,1.36276357379505e-16,0.7077380325957575,-4.178393774227687e-93,-1.1085601563778816e-15,1.1802063225983074e-13,2.626540590053635e-20,8.901452251472079e-13
0.010124999999999999,0.38247555980347087,0.0,300.0223952829646,1.1173361540791378,0.000642575156668045,4.656793211263961e-18,1.1519933551928378e-11,0.1882032409768566,1.6818850886966248e-13,2.7320197265422955e-06,2.945499965794499e-09,1.5302590471073758e-09,9.357282805865549e-49,1.5976990589628428e-37,1.5944744035133273e-21,7.137473015911347e-23,2.334586786451707e-10,0.10350650608464255,2.656850129258713e-07,7.667623342258037e-09,4.382095090802289e-21,1.5146173481974527e-09,3.9637038227484503e-23,3.281488451304995e-13,2.3211240817113522e-10,4.683711039922163e-34,9.671815424476587e-11,4.035081446817524e-25,4.2261459791899816e-10,1.4136400367503913e-17,4.967568186756638e-10,3.916088311192334e-22,6.325128254054916e-12,5.69947847146088e-15,3.717886418534781e-16,2.7325773233374347e-19,6.966552193130892e-12,2.3505106960630466e-12,5.182178137576624e-28,1.9074969462964266e-11,1.2762770774997647e-11,9.754752509432559e-15,6.75574037739936e-14,1.5100054630539039e-34,1.454616850174229e-12,3.289318169712254e-15,7.15483474035339e-38,2.7374733577042284e-14,3.671926227383804e-16,2.5571447449885344e-13,4.687226599958946e-16,0.7076446648734511,-4.175509003549727e-93,-1.0660317796816204e-15,3.4040292714950916e-13,1.0041584440797596e-19,2.3212385228230713e-12
0.010187499999999999,0.3825650513147698,0.0,300.04459044425323,1.1170747813324895,0.000815147153602944,1.9398384197538935e-17,1.933478145037638e-11,0.1881702707699877,6.587724136417603e-13,5.427511526383387e-06,6.122802595393699e-09,3.1925417524956572e-09,1.6557675298285985e-47,4.699988202048826e-36,1.1646072074725106e-20,5.554673402341637e-22,4.639998824007768e-10,0.10348609351855476,5.52848095414769e-07,1.868433051596009e-08,2.4529323328473678e-20,3.7198735771472457e-09,3.1968469082394296e-22,1.3661532272643363e-12,5.77022852195062e-10,4.335210692370636e-33,2.2804942169628515e-10,3.8129226634756644e-24,1.0194195429340588e-09,8.342374348644992e-17,1.2618172420443707e-09,1.563499273269284e-21,1.7073103550375788e-11,1.3563094628579026e-14,7.104974485663718e-16,7.843128273723829e-19,1.150233585177713e-11,4.737937841174125e-12,2.160401885909545e-27,3.986847348654425e-11,2.930704506115907e-11,2.3915747300979623e-14,1.408357315511009e-13,1.397315122968674e-33,3.6077289466654704e-12,6.169067528096223e-15,2.1052826190012896e-36,6.694881807564327e-14,8.980328085722314e-16,6.252483807247875e-13,1.3018539819603325e-15,0.7075224727927122,-4.173613813702386e-93,-9.398998274344551e-16,1.0249973606017466e-12,4.076163311835648e-19,6.303166492503608e-12
0.010249999999999999,0.3827032884429578,0.0,300.0901965545108,1.116671280299343,0.0010405380959024038,8.770826316902351e-17,3.29124609311818e-11,0.18812657791136442,2.604817020886027e-12,1.0957248669751559e-05,1.2936442202999358e-08,6.769634474263435e-09,3.0938016740366744e-46,1.5260542667377672e-34,8.97013746179599e-20,4.431973749045676e-21,9.368027230281112e-10,0.10345828186608554,1.1692911576276658e-06,4.626893774028891e-08,1.6848970214616843e-19,9.28246237166537e-09,2.9100018846005725e-21,5.7052793166170545e-12,1.457591621747126e-09,4.1257642568183626e-32,5.465194812679034e-10,3.699205552167174e-23,2.4990619155581474e-09,4.767914119535372e-16,3.255810543944956e-09,6.523381280848879e-21,4.680099433517687e-11,3.5313358535389374e-14,1.3618164592922436e-15,2.3640207995743552e-18,1.9255737174971442e-11,9.705993274990996e-12,9.785045299117252e-27,8.469575414400601e-11,6.839910786548216e-11,5.959274521728202e-14,2.984123501916299e-13,1.360316974458015e-32,9.091052556702804e-12,1.3543682246880493e-14,6.834751837916406e-35,1.6638832815280196e-13,2.2318978532375307e-15,1.5537921427875588e-12,3.389509219958899e-15,0.7073623913317387,-4.1717766743958925e-93,-5.61146765460164e-16,3.132207065180099e-12,1.705991804230046e-18,1.738108720914401e-11
