z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0,0.3388755559977978,0.0,300.0,1.1270358923997217,4.1526634260921815e-12,-3.436033805014883e-15,-6.746882672164178e-16,0.19193857965373032,-1.2744306750628031e-14,-1.3195392647016481e-15,-9.671085628987129e-16,1.5775228047353255e-15,8.628866855907499e-15,-3.0901788153680298e-31,2.9588388809021363e-16,1.2638097007243584e-28,-3.859845108279655e-15,0.08637236084415759,5.40887155095683e-16,1.2780603372416367e-17,-3.084700206132878e-21,4.010541685503978e-15,9.024536127394298e-29,1.1846707837390163e-23,-3.7251490354588877e-16,-2.5264622180494677e-15,-4.4281909810933845e-17,-1.396885367614529e-32,7.799406683575109e-16,-4.4673262127848125e-23,-1.6151076690730188e-15,-8.273553457413443e-33,-1.5123670426098018e-16,-5.918813620044274e-17,-1.464646160529646e-14,2.858907474254261e-15,8.070401872401396e-17,-1.0282865323944337e-17,-7.837799104818902e-30,-2.6559417156295836e-16,-3.2084573143657513e-15,-2.0831021424014354e-17,-2.6454560471463613e-15,1.1402053510994195e-16,1.2142268948024323e-16,-2.7102810014892445e-16,-1.558945937193375e-31,-2.498466931843372e-19,1.9785266797066893e-20,-3.03397552694844e-17,1.1022661079076213e-17,0.7216890594979908,1.8884124849005642e-121,-1.3844381597372243e-15,-2.005499212474531e-17,-2.5307897616439384e-28,-1.8168569461610655e-16
0.0005,0.33887555600065594,0.0,300.0000000000271,1.1270358923902157,1.3163212514915937e-11,-6.385071515848476e-19,2.8532772481017697e-15,0.19193857965202207,-4.516792660063074e-16,-1.1164526832445285e-14,-8.832862800114712e-15,1.5759983350205193e-15,4.2231647826494546e-20,-3.661978229132126e-33,2.849985558322519e-20,1.053733837067678e-27,-8.52141045607486e-15,0.08637236084335433,4.947372230305926e-15,1.4935694182907923e-16,-3.6202237097150926e-20,4.067128819395974e-15,1.074020871912921e-27,1.4097805544599997e-22,-3.7251506659391317e-16,-7.015596393787956e-21,-4.428190619719348e-17,-1.567231161551655e-31,7.79932640562103e-16,-5.502908439281509e-22,-4.205114368685814e-15,-6.34176478444677e-32,-1.5123670446674282e-16,-5.918813167075756e-17,-9.490822118932428e-15,5.4645110928858174e-17,8.070403365961223e-17,-1.0282862823693542e-17,-7.224515532710277e-29,-2.444588692802781e-15,-3.2084576584039404e-15,-2.0831004537871257e-17,-2.6449383164020187e-15,8.973697630925545e-22,1.2142413047223347e-16,-2.710192362257693e-16,-1.6211481779825487e-33,-2.4984668922350435e-19,1.9785266860274668e-20,-3.033975537350537e-17,1.2894354725564729e-16,0.721689059491499,2.0227219568537816e-121,-1.3844300044979258e-15,-2.0055058061515844e-17,-3.442677655134705e-27,-1.8168569507438984e-16
0.00075,0.33887555600434177,0.0,300.0000000000027,1.1270358923779578,2.50030967855004e-11,-3.055469465660986e-22,8.714506981279984e-16,0.19193857964977679,-3.769391599577568e-17,-1.1549972073527372e-14,-8.834166767662161e-15,1.5760884494923201e-15,4.5370561614732865e-25,-2.684635173477696e-38,5.9244353242453956e-24,-1.591077687625118e-29,-6.531494544567083e-15,0.08637236084228692,4.947401265668989e-15,1.4937042651799476e-16,-1.2989883403083224e-24,4.067131561357124e-15,1.7193673709415858e-28,1.3696784442446785e-22,-3.7251507704007667e-16,-4.1249922921625597e-26,-4.428190328335623e-17,-3.9996370831530264e-32,7.799275267162378e-16,-7.090716776163733e-22,-5.399597462354526e-15,-1.2022513714418438e-32,-1.5123670463838717e-16,-5.918812784029885e-17,-7.495582083146722e-15,2.250088908510741e-18,8.07040639736309e-17,-1.0282860973800285e-17,-3.4900963502046733e-32,-4.422136891425239e-15,-3.208457790649998e-15,-2.0831010937106603e-17,-2.6448788691402433e-15,1.5115328150872177e-26,1.214246500368951e-16,-2.710160696620638e-16,-4.2201536704696367e-38,-2.498466856406937e-19,1.978526691643428e-20,-3.033975546185589e-17,1.2894450219183194e-16,0.721689059482973,7.217160843403664e-122,-1.384424890629684e-15,-2.0055092395152376e-17,5.0902039662256935e-27,-1.8168569550812482e-16
0.001,0.3388755560120608,0.0,299.9999999999815,1.1270358923522854,4.96932420111972e-11,9.686628697171085e-25,-6.782688053966861e-16,0.19193857964509234,-3.4921169009786234e-18,-1.1588531299260025e-14,-8.834217295180238e-15,1.5760891036913372e-15,4.374411995189912e-30,-3.0629800927871734e-43,1.1496567449326689e-26,-5.79533785708289e-31,-4.3806434645858436e-15,0.08637236084006035,4.947497685458623e-15,1.4937068863460082e-16,1.9364980917769327e-28,4.0671282463511166e-15,-7.974560861304024e-30,1.3036991147985028e-22,-3.7251507293664934e-16,-2.2701947646083646e-31,-4.428190103293997e-17,-2.7451324430759397e-33,7.799214642404232e-16,-8.278361208062646e-22,-6.508334743640417e-15,-3.2235052319599034e-36,-1.5123670469675346e-16,-5.91881260988443e-17,-5.924844398379897e-15,8.344297322051289e-20,8.070416734888016e-17,-1.0282859955120616e-17,1.0945408444039144e-34,-6.023967749716232e-15,-3.20845786556284e-15,-2.0831016675074663e-17,-2.644827223108607e-15,2.3535452972212563e-31,1.2142503162167484e-16,-2.710137295985715e-16,-8.626510128150208e-43,-2.4984668366243864e-19,1.9785266946588736e-20,-3.033975550213135e-17,1.2894451418072383e-16,0.7216890594651943,-2.995834159200131e-121,-1.3844188874862394e-15,-2.005512467357776e-17,1.1805075740147044e-26,-1.8168569570008852e-16
0.0015625,0.3388755560601657,0.0,299.99999999994475,1.1270358921922978,2.0322304173133823e-10,9.572803129981478e-25,-2.8526158446943718e-15,0.19193857961595648,-1.7470165345110546e-18,-1.1596567076620975e-14,-8.834317272341512e-15,1.5761005028642362e-15,1.7792962616778975e-35,-7.963679959220305e-44,6.508190196495163e-27,1.3383185504665639e-30,-2.500417967645112e-16,0.08637236082621527,4.949133100875337e-15,1.4937591342982435e-16,4.071259095729163e-28,4.0671194955934914e-15,-3.562671982159157e-29,1.2382463238379133e-22,-3.725149955075656e-16,-5.384207904685813e-37,-4.42818764633302e-17,3.243978996648891e-33,7.799053559438423e-16,-9.904637471137305e-22,-8.643959681428135e-15,7.617768334196594e-39,-1.5123670429987297e-16,-5.91881243041766e-17,-3.6852067897493856e-15,1.3288136825963051e-21,8.070530500103473e-17,-1.0282854650221312e-17,1.0831369357560566e-34,-8.30017893066807e-15,-3.2084579955296373e-15,-2.0831027589937013e-17,-2.6447120182370627e-15,1.553282934253088e-36,1.2142551727192005e-16,-2.710107520101688e-16,-4.40919157777028e-44,-2.4984667732596176e-19,1.978526703117658e-20,-3.033975548152658e-17,1.289445367071645e-16,0.721689059354646,-2.790415732677004e-120,-1.3844028549952862e-15,-2.0055195586312713e-17,2.1204302396597136e-26,-1.816856956656248e-16
0.002125,0.3388755562258561,0.0,299.9999999999198,1.127035891641243,7.316737763580018e-10,8.375694395853375e-25,-4.167273272938112e-15,0.19193857951566515,-2.421975282606688e-18,-1.1253282298429878e-14,-8.834246836979516e-15,1.576216664246861e-15,6.901702406489691e-41,-1.4121771319519163e-44,4.070343949836606e-27,1.3690335766638595e-30,2.990580709521015e-15,0.08637236077856038,4.965728319418109e-15,1.4944362579982909e-16,5.122544988529314e-28,4.067117847179752e-15,-4.094179418822137e-29,1.680618930898074e-22,-3.7251401289933907e-16,-1.2422900445871246e-42,-4.428158761622063e-17,4.390495332677909e-33,7.798894255550634e-16,-1.097853899732396e-21,-1.0378566818293967e-14,4.5940088175495147e-39,-1.5123669734232546e-16,-5.918812338716086e-17,-2.290450717337392e-15,2.0111306151862053e-23,8.071278444760424e-17,-1.0282811583717112e-17,9.476860003480584e-35,-9.716845421649055e-15,-3.2084580099549655e-15,-2.0831037060394773e-17,-2.6445969935271377e-15,-1.04049274872352e-38,1.2142583274617245e-16,-2.710088158874336e-16,-2.35558427859551e-44,-2.4984661554830295e-19,1.978526783569686e-20,-3.033975482856011e-17,1.289445560121661e-16,0.7216890589741409,-1.0445064486293398e-119,-1.3843852006663639e-15,-2.0055265526451423e-17,2.685512060323047e-26,-1.8168569240247708e-16
0.00325,0.3388755577714285,0.0,299.9999999999931,1.127035886500962,5.660017338697635e-09,-2.2375865296365438e-26,-5.253202688887519e-15,0.19193857858033592,-3.0727694713027843e-18,-1.8112554017711585e-16,-8.828829069786487e-15,1.5796577756753887e-15,1.2734648999781479e-46,3.108383776263452e-44,1.811992254694017e-27,-1.349001820898688e-31,2.6391674676088103e-15,0.08637236033412507,5.455098708052621e-15,1.5202085234411046e-16,5.965820632286975e-28,4.067433734552081e-15,-4.4228423321075274e-29,1.5384223902027928e-22,-3.724756139120388e-16,-1.393154400299395e-48,-4.4271165164349305e-17,5.179581506461751e-33,7.799288671240278e-16,-1.2572506233195484e-21,-1.0378780159004023e-14,1.735845239590107e-39,-1.5123638950748554e-16,-5.918812254928201e-17,-1.0222312234964347e-15,1.21391212341844e-25,8.085448286931723e-17,-1.0281621988924825e-17,-2.5316840342591607e-36,-1.0998502983230116e-14,-3.2084546549104424e-15,-2.083104890429158e-17,-2.644367164598092e-15,-5.092142649342178e-39,1.2142603837029833e-16,-2.710080262320825e-16,-1.8928481392449644e-44,-2.4984428784021917e-19,1.9785298378200027e-20,-3.033973050785611e-17,1.2894458790803872e-16,0.7216890554255517,-6.465582243923842e-119,-1.384346182085625e-15,-2.0055399742835716e-17,3.14003571335397e-26,-1.8168554483821048e-16
0.0055,0.3388755835117298,0.0,300.00000000417447,1.127035800893604,8.772701543528427e-08,-3.397330280333023e-26,-5.591884451708924e-15,0.1919385630051075,-3.2815568146190937e-18,5.884011166125393e-13,-8.505892812086063e-15,1.7767109711647727e-15,1.3747801212293748e-52,-2.1974313996481902e-44,5.208868595679759e-28,-5.168848652200873e-32,1.9225578018471027e-15,0.08637235293309371,3.3342892418613056e-14,3.4309019651719516e-16,6.162026788565481e-28,4.093536217396016e-15,-4.4046054602999365e-29,1.5742771344563035e-22,-3.695399489543022e-16,9.181304535856416e-55,-4.353835507051755e-17,5.4190823262248996e-33,7.857250380676681e-16,-1.6226466828059287e-21,-1.0375455413453824e-14,1.7332047518360413e-40,-1.5120974806420288e-16,-5.918810686387104e-17,-2.920441577968558e-16,-2.3845837757585593e-26,8.595239558886326e-17,-1.0217680607280985e-17,-3.843983041526934e-36,-1.173440494084447e-14,-3.208216224756354e-15,-2.0830711096853474e-17,-2.64390456432864e-15,-1.9672946604728327e-39,1.2143207265396433e-16,-2.7100753965335375e-16,-1.9023472593732948e-45,-2.496708286090824e-19,1.9787580331881347e-20,-3.0337958235122796e-17,1.289446252572134e-16,0.7216889963341971,-6.245627844285628e-118,-1.3842563839901036e-15,-2.0055203705981386e-17,3.24908725446573e-26,-1.8167268920663762e-16
0.006625,0.33887569071179957,0.0,300.00000005937954,1.1270354443666528,4.2937280238764075e-07,-1.0828120993683974e-25,-5.434863942660571e-15,0.1919384981643637,-3.1901910795147067e-18,8.297742208618248e-12,-3.905049018440945e-15,4.5978222490303746e-15,1.772701616764761e-54,-3.1245100182639927e-44,2.3424877156689996e-28,-2.7812169997607883e-32,1.9575087279313176e-15,0.08637232211908687,4.3065356385178157e-13,3.884448668949483e-15,6.091227184952977e-28,4.5843931980735e-15,-4.309538555346552e-29,2.7204854741107298e-21,-3.134297886595496e-16,-1.6511655804630272e-50,-3.065675614170773e-17,5.392221737347627e-33,8.932714823267904e-16,-1.8267486013374214e-21,-1.0288296459783311e-14,-2.3793031549687747e-35,-1.5063256005240019e-16,-5.9187861988295e-17,-1.307502230149584e-16,-2.486045245661559e-26,1.318186038807532e-16,-9.358148096949193e-18,-1.2251703009711778e-35,-1.1886405304473028e-14,-3.204195438549382e-15,-2.0823847941626376e-17,-2.643630675837037e-15,-1.0484433876040829e-39,1.2154577290285267e-16,-2.7100722650692933e-16,4.257896674900337e-45,-2.4643775320164327e-19,1.9830138367396126e-20,-3.030521862000301e-17,1.289446611291258e-16,0.7216887503350422,-1.810331544512293e-117,-1.3842080850609845e-15,-2.004331991612428e-17,3.213795964453064e-26,-1.8139180804058374e-16
0.00775,0.3388763222335378,0.0,300.0000010487316,1.127033344050584,2.4396198357473062e-06,-2.534587585837075e-25,-3.608004196869211e-15,0.19193811662380722,-2.1176443991394995e-18,1.4542560096973889e-10,8.124981782588641e-14,6.121943326252292e-14,-1.402628859361674e-53,-4.3927259764384237e-44,1.0405819207365204e-28,6.647955632472947e-32,8.716482351684979e-15,0.08637214075097133,8.110271513364856e-12,9.258084165534248e-14,5.89622583401213e-28,1.7025018325841593e-14,-4.160269465110644e-29,3.879641946109477e-21,1.1352127061196294e-15,-3.4222526793639243e-43,2.7555453183378565e-16,5.2827645493071595e-33,3.544580834919883e-15,-2.0578700483003855e-21,-7.945958538502523e-15,-7.069459280680455e-30,-1.3376263938616164e-16,-5.918114853390438e-17,-5.845728121167845e-17,-3.1380367244894676e-26,6.973295348052203e-16,6.337499818301068e-18,-2.867805407287173e-35,-1.1736454046599355e-14,-3.112530076673068e-15,-2.065001148578281e-17,-2.6425555366848693e-15,2.175850418422615e-39,1.2446943097332065e-16,-2.7100354313483573e-16,-6.111411078200725e-45,-1.6500690445236767e-19,2.0902178983769754e-20,-2.9481640022621653e-17,1.2894652059252318e-16,0.7216873028516142,-4.7413158644097944e-117,-1.3841541433657996e-15,-1.9632096019523378e-17,3.1264391904162254e-26,-1.7311016260382715e-16
