z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.009437500000000001,0.1946084963557535,0.0,300.0814979137257,1.1357802136416033,0.00023458636907078162,3.9894237481002316e-19,1.2375439155756654e-12,0.19564601084676037,5.574483630367525e-14,1.141589128663911e-05,4.793408973643822e-09,7.510928672868344e-09,1.5300164185577295e-53,3.8156176028232586e-39,2.218755447291169e-22,9.544208246390302e-24,8.795547539533295e-11,0.06847098359610702,8.219595131261017e-07,8.577825477863126e-08,3.2010775512113333e-21,7.616532251864824e-09,2.821434909737315e-23,8.248445301145661e-14,6.514506371251748e-10,6.513054829780275e-35,4.1958100059672523e-11,3.8784145728557004e-25,1.2731575460109319e-09,1.22130794757841e-19,1.3923445144094548e-09,2.0258001530404403e-23,2.8619005185139727e-11,5.593963187486551e-15,2.5036591274494424e-19,3.470582598886263e-21,9.519858782964524e-13,2.6195285401531906e-13,4.6077143658000235e-29,5.4218113523026296e-12,1.4747134999998024e-11,3.4281725503284884e-13,2.055913858793226e-14,1.1210389229786551e-35,3.6251189266188063e-13,7.275404575731766e-15,1.882633384009368e-39,1.845308509364741e-14,1.9323102302619463e-16,1.7237150645074898e-13,9.525419686829496e-17,0.7356360721247399,-1.6811681825507514e-111,8.403421160156379e-17,1.2383022287479258e-12,3.1243777457378104e-20,1.298524424199936e-11
0.009718750000000002,0.19473576946563131,0.0,300.23814175779347,1.1350379038133744,0.0003723224282351913,5.323938911972011e-18,2.9437942801592434e-12,0.19561222226440633,5.11423899606209e-13,3.316846546566067e-05,1.475168606109224e-08,2.3172072714280524e-08,2.6391427305628158e-51,1.2538322683199091e-36,5.288564282561998e-21,2.550490876912223e-22,2.5623976196484094e-10,0.06845093276177278,2.528437640212314e-06,3.1714056653166213e-07,7.692662540583146e-20,2.8388066220904684e-08,8.890508885195051e-22,7.456858476388424e-13,2.461934369011231e-09,2.1560970082402978e-33,1.4927718983717432e-10,1.3024098550148531e-23,4.649275341585247e-09,3.1384325459336323e-18,5.391759181979396e-09,2.54785212488718e-22,1.1875401708240473e-10,2.3171573155220826e-14,3.750032105920359e-19,2.0517298536193862e-20,2.1992212796031065e-12,7.741812058320582e-13,6.189241655015873e-28,1.6767481921567766e-11,5.089769719314983e-11,1.276687220888567e-12,6.015633424733905e-14,3.992925053579361e-34,1.3894679907513588e-12,7.52773983772018e-15,5.542690239946308e-37,6.850755091107582e-14,7.173705061665341e-16,6.400168679296512e-13,1.417740565996963e-15,0.7355284290244837,4.701288126476036e-111,1.6361427933690204e-16,5.808901435787748e-12,2.728133923328003e-19,5.424845890310147e-11
0.009859375,0.1948991182080734,0.0,300.4589267925226,1.134086606494177,0.00047726107311756537,2.8127948663408834e-17,4.925739911172637e-12,0.19558122229162656,2.091121914448671e-12,6.36531570818637e-05,2.958330071261597e-08,4.6499521107630705e-08,8.754843323234962e-50,4.244129347198849e-35,4.0171514915815685e-20,2.002179328688735e-21,4.919126509600622e-10,0.06842930046721878,5.064185682591524e-06,7.321406376899641e-07,6.672112415740963e-19,6.594884601892927e-08,8.35820824737087e-21,2.9823384079271766e-12,5.782954175792442e-09,2.0140876820632387e-32,3.3435225875230545e-10,1.2227218434766765e-22,1.0628875014507066e-08,3.3549114534500936e-17,1.291381264635671e-08,1.6641572975526514e-21,3.0068258269164954e-10,5.865023307110287e-14,6.763269047569669e-19,6.335002338574103e-20,3.58255765124986e-12,1.5047656936235678e-12,3.300351762692928e-27,3.37817011573106e-11,1.1130315143817419e-10,2.964300323900359e-12,1.191449677308592e-13,3.850378538749209e-33,3.2669203464762645e-12,7.993123330699234e-15,1.8537487243964075e-35,1.5867265106554574e-13,1.6615238055910552e-15,1.4824048579231632e-12,3.7921747972782115e-15,0.735442593877763,8.459088832349516e-111,3.511036131773283e-16,1.6266249278162133e-11,1.0517951754932743e-18,1.3811340916152002e-10
0.01,0.19524394663843875,0.0,300.9469470613554,1.132083649169281,0.0006186977734853123,1.6659806207598945e-16,8.66651171875834e-12,0.1955290079698973,8.95362682543613e-12,0.00013068425222495124,6.397262639958712e-08,1.0052251183578046e-07,1.209221545868171e-47,1.7434059349852205e-33,3.4595067801654163e-19,1.756749665508335e-20,1.007505404513255e-09,0.06838846404444793,1.0926541249957817e-05,1.8615366866192738e-06,7.03196873448357e-18,1.6888431846813233e-07,9.190309713877656e-20,1.3016459652122409e-11,1.499967248538829e-08,2.2118174167643715e-31,8.209819819255904e-10,1.3289637887326957e-21,2.6721986161302696e-08,3.386222919408973e-16,3.4256505334913517e-08,1.5864380150730566e-20,8.501711946839663e-10,1.6580833132202007e-13,1.4421444828374397e-18,2.319546062443337e-19,6.086586585307536e-12,3.1356773083373233e-12,1.9951806683939403e-26,7.347295979859236e-11,2.6578426850511303e-10,7.587147105238387e-12,2.5581407567683476e-13,4.407373208586339e-32,8.46187756178648e-12,9.28944583299876e-15,7.585638865172705e-34,4.049666070860846e-13,4.2405621589382106e-15,3.78346179916189e-12,1.0259665740428428e-14,0.7353199450013396,1.1321418511498621e-110,9.995613785012445e-16,5.1606083330119973e-11,4.711507786381234e-18,3.929825751792938e-10
0.010062499999999999,0.19552392210875635,0.0,301.3530732023511,1.13046259104068,0.0006973339485224889,4.23121029570658e-16,1.1440491618048793e-11,0.19549221980964893,1.9084364012349408e-11,0.00018623019435938182,9.389566762088435e-08,1.4727582960068389e-07,1.984528052641985e-46,1.1976937086253304e-32,1.0403914822311363e-18,5.319580178887027e-20,1.4304814561806911e-09,0.06835762973158045,1.5998060113094906e-05,2.986782944910379e-06,2.38847427961461e-17,2.7204490744752346e-07,3.1682391176189917e-19,2.8052102834741238e-11,2.434076191693068e-08,7.689041125915626e-31,1.291467950242297e-09,4.55263754975719e-21,4.2600389371904446e-08,1.3031990990873452e-15,5.631373849145632e-08,5.410265805067847e-20,1.450255832464888e-09,2.8283336333764466e-13,2.1394684648237093e-18,4.805202312021984e-19,7.8500403671409e-12,4.5047283827974106e-12,5.1542892706443197e-26,1.0821377241004633e-10,4.114297892884838e-10,1.2219480102847309e-11,3.742575818968564e-13,1.5692013230080382e-31,1.3713111534252738e-11,1.0607029593510901e-14,5.198307734691835e-33,6.511585489077759e-13,6.818532284524749e-15,6.0835651322084256e-12,1.6708894518169763e-14,0.7352469594382757,1.2070480049874515e-110,1.8123009796246108e-15,9.42709707970213e-11,1.0043486971544033e-17,6.728471365417969e-10
0.010124999999999999,0.19594844612033513,0.0,301.9766452771593,1.1280134340776207,0.0007880162402837012,1.1119889135057398e-15,1.536341659108675e-11,0.1954404910879756,4.090284277847419e-11,0.00027119827465597543,1.4141536786963314e-07,2.2117586246533134e-07,3.7140205129914385e-45,8.680690671330953e-32,3.2126256783789008e-18,1.6519272526951932e-19,2.070545640003994e-09,0.06831286030034829,2.401332328983386e-05,4.969085291215745e-06,8.497356096610237e-17,4.5459935703207455e-07,1.1409169221965406e-18,6.313817046784699e-11,4.1016658353139205e-08,2.8335561443286086e-30,2.1011378875956415e-09,1.631818140434509e-20,7.036006470119012e-08,4.7863017087716586e-15,9.630372373351486e-08,1.9966176729078428e-19,2.586724167662059e-09,5.044608163862345e-13,3.2428466433308606e-18,1.0706826635037852e-18,1.0244994334110154e-11,6.619572954996283e-12,1.3903555976249527e-25,1.636394604188637e-10,6.572329776776193e-10,2.0416786161373472e-11,5.617040134366285e-13,5.937384653879633e-31,2.3068207647841516e-11,1.296417638465755e-14,3.7546751231167245e-32,1.085976902160169e-12,1.1371681819320322e-14,1.0145952350994251e-11,2.8077885742581024e-14,0.7351574176586706,1.2477731060011433e-110,3.5281466478849674e-15,1.8187046962908982e-10,2.2749202188650096e-17,1.205186034033603e-09
0.010249999999999999,0.19745684822440185,0.0,304.2192152502186,1.1193963726278677,0.0010101327297162993,7.053218240886268e-15,2.8223532845590577e-11,0.19526987492444056,1.6114636230768838e-10,0.0005744285895572692,3.1988567226443666e-07,4.960568574442164e-07,9.570204484566896e-43,3.586596645199863e-30,2.6104606541597498e-17,1.359477788192602e-18,4.308468949562922e-09,0.0681615540357832,5.3851912506162174e-05,1.3416842840573003e-05,9.045339794089259e-16,1.236583954414992e-06,1.2320598787354125e-17,2.821229202279197e-10,1.132325600838565e-07,3.5279733094796754e-29,5.453531831943355e-09,1.7906827031320913e-19,1.8754569368819754e-07,3.956858383367479e-14,2.7284083012851993e-07,2.3462933765751013e-18,7.876211324429787e-09,1.5359856411235678e-12,7.34689221731433e-18,5.099660936680605e-18,1.757385653618008e-11,1.4263106150020372e-11,9.677083233853093e-25,3.731677866645955e-10,1.6498906136253283e-09,5.554442141148158e-11,1.26065833065529e-12,7.667354757186613e-30,6.347489813856975e-11,2.3197139430353082e-14,1.5283635219831669e-30,2.94487305422286e-12,3.083689549352379e-14,2.7513099855818862e-11,7.657192551770274e-14,0.7349140901752508,1.248160465972279e-110,1.2734481699536292e-14,6.312672154380275e-10,1.1774514763940183e-16,3.6960046158449175e-09
0.010312499999999999,0.19879750228151388,0.0,306.22864267681587,1.1118473680534213,0.0011461888558983659,1.9297733458777703e-14,3.958526281169148e-11,0.19512460958542768,3.29801503932015e-10,0.0008443009589528987,4.898080535875941e-07,7.498899786806197e-07,1.8955719372232898e-41,2.6116789439867206e-29,7.727867698638657e-17,4.05889768731853e-18,6.263027267132687e-09,0.06803228079758215,8.157664492155348e-05,2.239464891802512e-05,3.0935958241766733e-15,2.071133730126891e-06,4.234987095464876e-17,6.37852966673755e-10,1.911873050062949e-07,1.404826558003995e-28,8.91559102840612e-09,6.317856959205505e-19,3.1090477220617874e-07,1.3530046326067623e-13,4.671595679846945e-07,8.586756416248243e-18,1.4011911593965952e-08,2.732532708377631e-12,1.1325093648877929e-17,1.257302693175116e-17,2.317658400154082e-11,2.115315183295872e-11,2.8740491885881208e-24,5.747026763282185e-10,2.6455021138235594e-09,9.308362765631595e-11,1.9110443526063064e-12,3.0892324000353465e-29,1.069753366772994e-10,3.426903705278612e-14,1.0988370579357678e-29,4.926693600188247e-12,5.1589297595872236e-14,4.602868914736571e-11,1.2817830635672026e-13,0.7347443269000131,1.2351468935506199e-110,2.6028155282196313e-14,1.20585939761853e-09,2.8858676378881862e-16,6.6006591486081755e-09
0.010374999999999999,0.2008290217627895,0.0,309.28665278408346,1.1006002907064232,0.0013018946037230835,5.395298528232277e-14,5.696974074198875e-11,0.19490819122951544,6.606997844112767e-10,0.0012516498204732036,7.615439283162968e-07,1.1440725890606581e-06,3.891903823488931e-40,1.934044173368059e-28,2.2583370659211634e-16,1.200013728618815e-17,9.193848753217599e-09,0.06784169332724461,0.00012490976918773407,3.8005596614664315e-05,1.0532594894072179e-14,3.5264841936985034e-06,1.4464180231591498e-16,1.4707406868351553e-09,3.2839959018059775e-07,6.06271301013954e-28,1.4798651670382805e-08,2.261200912108105e-18,5.237457126481738e-07,4.387286418737604e-13,8.147972004485113e-07,3.172845675965186e-17,2.5465041578925857e-08,4.966049655595329e-12,1.7630823856479523e-17,3.1228161067132085e-17,3.0713703672227384e-11,3.1660098029275203e-11,9.08435889622664e-24,9.000022462195972e-10,4.296742820050096e-09,1.586528780517862e-10,2.9286766505131938e-12,1.3389486659382075e-28,1.8336831709525904e-10,5.3791654101972675e-14,7.979668264966901e-29,8.381702795084967e-12,8.776802238686105e-14,7.830785482801746e-11,2.1802202404550587e-13,0.7345264848522524,1.2303865175793922e-110,5.5830604839579454e-14,2.3688509860170912e-09,7.529115074842374e-16,1.204632714241256e-08
0.010437499999999999,0.20389447260996327,0.0,313.91540821592,1.084053319186441,0.0014792469557761824,1.5511189887094218e-13,8.466147726862105e-11,0.19458419532969584,1.2967092343110714e-09,0.0018614573616380235,1.1974130419261564e-06,1.7495621301874287e-06,8.426771240379297e-39,1.4743090167904007e-27,6.523976264184169e-16,3.5238617647822294e-17,1.3650678845233604e-08,0.06756150711323147,0.00019217409118232214,6.493269768616047e-05,3.535676179014048e-14,6.04178185610925e-06,4.857216824746178e-16,3.46042582571122e-09,5.678142264768859e-07,2.9217619464071363e-27,2.4717864763693137e-08,8.210970515131514e-18,8.879985029305435e-07,1.3791853404104825e-12,1.431625624002686e-06,1.1712227343353916e-16,4.665370151479644e-08,9.098117237660263e-12,2.766850570919133e-17,7.881605374713862e-17,4.0793470354775763e-11,4.755534392299533e-11,3.1296352246516687e-23,1.4283976918382828e-09,7.006651065644667e-09,2.722639043492522e-10,4.509788226752253e-12,6.394481430635202e-28,3.1634244793962707e-10,8.791038754553663e-14,5.90521130381401e-28,1.43567808005482e-11,1.5033535311062457e-13,1.341312857836342e-10,3.7323134510847026e-13,0.7342444842476707,1.2413877115361458e-110,1.2431365164559272e-13,4.7020624744673504e-09,2.0992125336057885e-15,2.2165224527818068e-08
0.010499999999999999,0.2084880207657827,0.0,320.866780574363,1.060168728458515,0.0016798864218308574,4.61852920572382e-13,1.3113414579638214e-10,0.19409964626543172,2.4969279368570395e-09,0.0027635151615652376,1.8991209519802708e-06,2.6647692700727944e-06,1.972421789205818e-37,1.1791879266930374e-26,1.8790805954580466e-15,1.0387512687668523e-16,2.0678414694875417e-08,0.06715241810032123,0.0002955500902679826,0.00011083941152768895,1.1628285886055103e-13,1.0332873904891569e-05,1.592065913956835e-15,8.311301381555835e-09,9.802979571711287e-07,1.6417187900833823e-26,4.1253794847604265e-08,3.04254284747555e-17,1.5040580113891534e-06,4.1944141057034936e-12,2.5130997849628276e-06,4.2972293776900923e-16,8.534826273598165e-08,1.6644027436163023e-11,4.378868123015678e-17,2.0310984301539778e-16,5.4159378802700706e-11,7.132612473797218e-11,1.2100589431176787e-22,2.2945442900630917e-09,1.138571750213879e-08,4.66832058541953e-10,6.94156519148884e-12,3.489246979634504e-27,5.448505355775654e-10,1.4677431042694612e-13,4.517344333734622e-27,2.457030067157442e-11,2.572850324874264e-13,2.2955321373588703e-10,6.383840671788752e-13,0.7338780269588461,1.268363599163846e-110,2.86826398045188e-13,9.323236560601354e-09,6.3141610368122106e-15,4.0726005008426636e-08
